id,Trip Length in Seconds,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
163,248.0,7:13:46 AM,7:17:55 AM,332.0,Harvard Ave at Brainerd Rd,42.35,-71.13,9.0,Commonwealth Ave at Agganis Way,42.35,-71.12,2972.0,Customer,1995.0,Male
164,448.0,7:15:15 AM,7:22:44 AM,332.0,Harvard Ave at Brainerd Rd,42.35,-71.13,15.0,Brighton Mills - 370 Western Ave,42.36,-71.14,2940.0,Subscriber,1998.0,Male
165,1398.0,7:19:56 AM,7:43:14 AM,377.0,Perry Park,42.38,-71.1,21.0,Prudential Center - 101 Huntington Ave,42.35,-71.08,3954.0,Customer,1993.0,Female
166,738.0,7:19:57 AM,7:32:15 AM,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,10.0,B.U. Central - 725 Comm. Ave.,42.35,-71.11,2576.0,Subscriber,1993.0,Female
167,1182.0,7:22:41 AM,7:42:24 AM,338.0,Commonwealth Ave at Kelton St,42.35,-71.14,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,6032.0,Subscriber,1997.0,Female
168,153.0,7:23:04 AM,7:25:38 AM,6.0,Cambridge St at Joy St,42.36,-71.07,369.0,Boston Public Market,42.36,-71.06,5914.0,Subscriber,1997.0,Female
169,254.0,7:25:23 AM,7:29:37 AM,381.0,Inman Square at Springfield St.,42.37,-71.1,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,4167.0,Subscriber,1996.0,Female
170,473.0,7:37:04 AM,7:44:57 AM,437.0,Berkshire Street at Cambridge Street,42.37,-71.09,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,5498.0,Subscriber,1987.0,Male
171,334.0,7:37:13 AM,7:42:47 AM,26.0,Washington St at Waltham St,42.34,-71.07,36.0,Copley Square - Dartmouth St at Boylston St,42.35,-71.08,2076.0,Subscriber,1959.0,Male
172,2152.0,7:43:22 AM,8:19:14 AM,115.0,Porter Square Station,42.39,-71.12,426.0,Surface Rd at Summer St,42.35,-71.06,4194.0,Subscriber,1991.0,Male
173,2449.0,7:43:25 AM,8:24:14 AM,115.0,Porter Square Station,42.39,-71.12,426.0,Surface Rd at Summer St,42.35,-71.06,5671.0,Customer,1969.0,Not Specified
174,246.0,7:44:35 AM,7:48:41 AM,379.0,Tremont St at W. Dedham St,42.34,-71.07,16.0,Back Bay T Stop - Dartmouth St at Stuart St,42.35,-71.08,5687.0,Subscriber,1963.0,Not Specified
175,547.0,7:44:47 AM,7:53:55 AM,413.0,Kennedy-Longfellow School 158 Spring St,42.37,-71.09,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,3709.0,Subscriber,1995.0,Female
176,673.0,7:46:02 AM,7:57:16 AM,195.0,Child St at North St,42.37,-71.07,80.0,MIT Stata Center at Vassar St / Main St,42.36,-71.09,4469.0,Customer,1991.0,Male
177,428.0,7:46:41 AM,7:53:49 AM,69.0,Coolidge Corner - Beacon St at Centre St,42.34,-71.12,11.0,Longwood Ave at Binney St,42.34,-71.11,3681.0,Subscriber,1989.0,Male
178,246.0,7:47:19 AM,7:51:26 AM,51.0,Washington St at Lenox St,42.34,-71.08,12.0,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.34,-71.09,2907.0,Subscriber,1993.0,Male
179,339.0,7:51:18 AM,7:56:57 AM,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,36.0,Copley Square - Dartmouth St at Boylston St,42.35,-71.08,3275.0,Subscriber,1998.0,Male
180,750.0,7:52:40 AM,8:05:10 AM,119.0,South Boston Library - 646 E Broadway,42.34,-71.04,7.0,Fan Pier,42.35,-71.04,3470.0,Subscriber,1991.0,Female
181,354.0,7:55:18 AM,8:01:13 AM,179.0,MIT Vassar St,42.36,-71.1,189.0,Kendall T,42.36,-71.08,5341.0,Subscriber,1987.0,Male
182,416.0,7:58:32 AM,8:05:28 AM,179.0,MIT Vassar St,42.36,-71.1,189.0,Kendall T,42.36,-71.08,2593.0,Subscriber,1995.0,Male
183,527.0,8:01:39 AM,8:10:26 AM,84.0,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.37,-71.08,437.0,Berkshire Street at Cambridge Street,42.37,-71.09,4202.0,Customer,1971.0,Female
184,302.0,8:03:41 AM,8:08:43 AM,178.0,MIT Pacific St at Purrington St,42.36,-71.1,178.0,MIT Pacific St at Purrington St,42.36,-71.1,5962.0,Subscriber,1961.0,Male
185,1733.0,8:08:56 AM,8:37:49 AM,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,27.0,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.33,-71.1,3972.0,Subscriber,1993.0,Male
186,965.0,8:11:25 AM,8:27:31 AM,176.0,Lesley University,42.39,-71.12,376.0,Honan Library,42.36,-71.13,4527.0,Subscriber,1994.0,Male
187,384.0,8:12:06 AM,8:18:31 AM,342.0,Boylston St at Jersey St,42.34,-71.1,21.0,Prudential Center - 101 Huntington Ave,42.35,-71.08,3645.0,Subscriber,1981.0,Female
188,381.0,8:12:10 AM,8:18:31 AM,342.0,Boylston St at Jersey St,42.34,-71.1,21.0,Prudential Center - 101 Huntington Ave,42.35,-71.08,2852.0,Subscriber,1983.0,Male
189,331.0,8:12:15 AM,8:17:47 AM,8.0,Union Square - Brighton Ave at Cambridge St,42.35,-71.14,41.0,Packard's Corner - Commonwealth Ave at Brighton Ave,42.35,-71.12,3196.0,Subscriber,1990.0,Male
190,548.0,8:16:42 AM,8:25:50 AM,27.0,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.33,-71.1,282.0,Stony Brook T Stop,42.32,-71.1,6098.0,Subscriber,1952.0,Male
191,631.0,8:17:16 AM,8:27:47 AM,342.0,Boylston St at Jersey St,42.34,-71.1,81.0,Chinatown T Stop,42.35,-71.06,3620.0,Subscriber,1994.0,Female
192,801.0,8:18:46 AM,8:32:08 AM,178.0,MIT Pacific St at Purrington St,42.36,-71.1,139.0,Dana Park,42.36,-71.11,5962.0,Subscriber,1992.0,Male
193,1156.0,8:22:39 AM,8:41:56 AM,36.0,Copley Square - Dartmouth St at Boylston St,42.35,-71.08,91.0,One Kendall Square at Hampshire St / Portland St,42.37,-71.09,4820.0,Customer,1988.0,Female
194,382.0,8:23:05 AM,8:29:27 AM,139.0,Dana Park,42.36,-71.11,381.0,Inman Square at Springfield St.,42.37,-71.1,5076.0,Subscriber,1974.0,Male
195,1181.0,8:23:19 AM,8:43:01 AM,96.0,Cambridge Main Library at Broadway / Trowbridge St,42.37,-71.11,11.0,Longwood Ave at Binney St,42.34,-71.11,3230.0,Subscriber,1995.0,Male
196,525.0,8:24:35 AM,8:33:21 AM,361.0,Deerfield St at Commonwealth Ave,42.35,-71.1,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,4397.0,Subscriber,1999.0,Female
197,1642.0,8:25:18 AM,8:52:40 AM,328.0,Grove St at Community Path,42.4,-71.12,372.0,Boylston St at Exeter St,42.35,-71.08,5565.0,Customer,1995.0,Female
198,645.0,8:25:35 AM,8:36:20 AM,119.0,South Boston Library - 646 E Broadway,42.34,-71.04,222.0,Troy Boston,42.34,-71.06,5997.0,Subscriber,1967.0,Male
199,149.0,8:25:53 AM,8:28:23 AM,6.0,Cambridge St at Joy St,42.36,-71.07,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,2518.0,Subscriber,1980.0,Male
200,300.0,8:26:08 AM,8:31:08 AM,179.0,MIT Vassar St,42.36,-71.1,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,4180.0,Subscriber,1990.0,Male
201,1585.0,8:26:11 AM,8:52:37 AM,328.0,Grove St at Community Path,42.4,-71.12,372.0,Boylston St at Exeter St,42.35,-71.08,5831.0,Customer,1989.0,Not Specified
202,502.0,8:26:51 AM,8:35:13 AM,193.0,Brookline Town Hall,42.33,-71.12,9.0,Commonwealth Ave at Agganis Way,42.35,-71.12,5931.0,Subscriber,1982.0,Male
203,758.0,8:27:34 AM,8:40:13 AM,77.0,Somerville City Hall,42.39,-71.1,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,2475.0,Subscriber,1994.0,Male
204,2219.0,8:27:51 AM,9:04:50 AM,272.0,Shawmut T Stop,42.29,-71.07,374.0,Tremont St at Hamilton Pl,42.36,-71.06,3493.0,Subscriber,1967.0,Male
205,334.0,8:28:17 AM,8:33:52 AM,16.0,Back Bay T Stop - Dartmouth St at Stuart St,42.35,-71.08,39.0,Washington St at Rutland St,42.34,-71.07,5549.0,Subscriber,1988.0,Female
206,785.0,8:30:12 AM,8:43:18 AM,141.0,Kendall Street,42.36,-71.08,372.0,Boylston St at Exeter St,42.35,-71.08,5251.0,Subscriber,1987.0,Female
207,697.0,8:30:20 AM,8:41:58 AM,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,5842.0,Customer,1969.0,Not Specified
208,329.0,8:30:24 AM,8:35:53 AM,14.0,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.34,-71.1,33.0,Kenmore Square,42.35,-71.1,5322.0,Subscriber,1995.0,Male
209,245.0,8:31:10 AM,8:35:15 AM,335.0,Harvard St at Greene-Rose Heritage Park,42.37,-71.1,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,4937.0,Subscriber,1994.0,Female
210,337.0,8:31:32 AM,8:37:09 AM,96.0,Cambridge Main Library at Broadway / Trowbridge St,42.37,-71.11,225.0,Cambridge Dept. of Public Works -147 Hampshire St.,42.37,-71.1,4083.0,Subscriber,1975.0,Female
211,643.0,8:31:45 AM,8:42:28 AM,69.0,Coolidge Corner - Beacon St at Centre St,42.34,-71.12,361.0,Deerfield St at Commonwealth Ave,42.35,-71.1,4994.0,Subscriber,1995.0,Female
212,774.0,8:31:54 AM,8:44:48 AM,121.0,W Broadway at Dorchester St,42.34,-71.05,370.0,Dartmouth St at Newbury St,42.35,-71.08,6044.0,Subscriber,1995.0,Male
213,294.0,8:32:24 AM,8:37:18 AM,87.0,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.37,-71.11,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,5836.0,Subscriber,1991.0,Male
214,601.0,8:32:27 AM,8:42:28 AM,69.0,Coolidge Corner - Beacon St at Centre St,42.34,-71.12,361.0,Deerfield St at Commonwealth Ave,42.35,-71.1,3888.0,Subscriber,1990.0,Male
215,503.0,8:32:48 AM,8:41:12 AM,361.0,Deerfield St at Commonwealth Ave,42.35,-71.1,107.0,Ames St at Main St,42.36,-71.09,2168.0,Subscriber,1998.0,Male
216,337.0,8:35:18 AM,8:40:55 AM,178.0,MIT Pacific St at Purrington St,42.36,-71.1,107.0,Ames St at Main St,42.36,-71.09,3335.0,Subscriber,1992.0,Male
217,343.0,8:36:28 AM,8:42:12 AM,179.0,MIT Vassar St,42.36,-71.1,107.0,Ames St at Main St,42.36,-71.09,5104.0,Subscriber,1997.0,Male
218,376.0,8:37:14 AM,8:43:31 AM,66.0,Commonwealth Ave at Griggs St,42.35,-71.13,9.0,Commonwealth Ave at Agganis Way,42.35,-71.12,4350.0,Subscriber,1996.0,Male
219,933.0,8:37:28 AM,8:53:01 AM,179.0,MIT Vassar St,42.36,-71.1,179.0,MIT Vassar St,42.36,-71.1,2734.0,Customer,1983.0,Male
220,487.0,8:38:07 AM,8:46:15 AM,81.0,Chinatown T Stop,42.35,-71.06,385.0,Albany St at E. Brookline St,42.34,-71.07,3010.0,Subscriber,1990.0,Male
221,635.0,8:38:40 AM,8:49:16 AM,362.0,Columbia Rd at Tierney Community Center,42.33,-71.05,218.0,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.35,-71.05,6050.0,Subscriber,1989.0,Male
222,1175.0,8:39:41 AM,8:59:16 AM,118.0,Linear Park - Mass. Ave. at Cameron Ave.,42.4,-71.13,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,5847.0,Subscriber,1991.0,Male
223,291.0,8:39:53 AM,8:44:44 AM,6.0,Cambridge St at Joy St,42.36,-71.07,182.0,Museum of Science,42.37,-71.07,4493.0,Subscriber,1994.0,Male
224,805.0,8:40:00 AM,8:53:25 AM,179.0,MIT Vassar St,42.36,-71.1,29.0,Innovation Lab - 125 Western Ave at Batten Way,42.36,-71.12,5347.0,Subscriber,1984.0,Male
225,5538.0,8:41:10 AM,10:13:29 AM,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,6.0,Cambridge St at Joy St,42.36,-71.07,2845.0,Subscriber,1994.0,Male
226,5509.0,8:41:42 AM,10:13:32 AM,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,6.0,Cambridge St at Joy St,42.36,-71.07,4966.0,Customer,1995.0,Female
227,397.0,8:42:00 AM,8:48:38 AM,69.0,Coolidge Corner - Beacon St at Centre St,42.34,-71.12,86.0,Brookline Village - Station Street at MBTA,42.33,-71.12,4122.0,Subscriber,1960.0,Male
228,5567.0,8:43:16 AM,10:16:03 AM,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,121.0,W Broadway at Dorchester St,42.34,-71.05,5498.0,Customer,1969.0,Not Specified
229,443.0,8:44:51 AM,8:52:14 AM,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,4.0,Tremont St at E Berkeley St,42.35,-71.07,5666.0,Subscriber,1989.0,Female
230,618.0,8:45:00 AM,8:55:19 AM,356.0,Charlestown Navy Yard,42.37,-71.05,23.0,Boston City Hall - 28 State St,42.36,-71.06,2129.0,Subscriber,1994.0,Female
231,604.0,8:45:06 AM,8:55:11 AM,356.0,Charlestown Navy Yard,42.37,-71.05,23.0,Boston City Hall - 28 State St,42.36,-71.06,3518.0,Subscriber,1992.0,Male
232,942.0,8:45:39 AM,9:01:21 AM,14.0,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.34,-71.1,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,5800.0,Subscriber,1997.0,Male
233,696.0,8:46:40 AM,8:58:17 AM,4.0,Tremont St at E Berkeley St,42.35,-71.07,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,5421.0,Customer,1969.0,Not Specified
234,405.0,8:49:42 AM,8:56:28 AM,280.0,Main St at Baldwin St,42.38,-71.07,356.0,Charlestown Navy Yard,42.37,-71.05,5540.0,Subscriber,1981.0,Female
235,208.0,8:49:49 AM,8:53:18 AM,33.0,Kenmore Square,42.35,-71.1,342.0,Boylston St at Jersey St,42.34,-71.1,5403.0,Subscriber,1992.0,Female
236,160.0,8:49:56 AM,8:52:36 AM,364.0,Tremont St at Northampton St,42.34,-71.08,379.0,Tremont St at W. Dedham St,42.34,-71.07,3327.0,Subscriber,1988.0,Male
237,384.0,8:50:37 AM,8:57:02 AM,6.0,Cambridge St at Joy St,42.36,-71.07,40.0,Lewis Wharf at Atlantic Ave,42.36,-71.05,3188.0,Subscriber,1968.0,Male
238,356.0,8:52:28 AM,8:58:24 AM,104.0,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.38,-71.13,115.0,Porter Square Station,42.39,-71.12,2452.0,Subscriber,1999.0,Male
239,173.0,8:52:32 AM,8:55:25 AM,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,116.0,359 Broadway - Broadway at Fayette Street,42.37,-71.1,4167.0,Subscriber,1993.0,Male
240,3421.0,8:52:33 AM,9:49:35 AM,345.0,Park Plaza at Charles St S.,42.35,-71.07,69.0,Coolidge Corner - Beacon St at Centre St,42.34,-71.12,4665.0,Customer,1987.0,Female
241,354.0,8:52:39 AM,8:58:33 AM,96.0,Cambridge Main Library at Broadway / Trowbridge St,42.37,-71.11,104.0,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.38,-71.13,2787.0,Subscriber,1996.0,Male
242,1818.0,8:53:40 AM,9:23:59 AM,332.0,Harvard Ave at Brainerd Rd,42.35,-71.13,4.0,Tremont St at E Berkeley St,42.35,-71.07,2232.0,Subscriber,1995.0,Male
243,309.0,8:53:59 AM,8:59:08 AM,23.0,Boston City Hall - 28 State St,42.36,-71.06,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,5468.0,Subscriber,1992.0,Male
244,927.0,8:55:20 AM,9:10:47 AM,86.0,Brookline Village - Station Street at MBTA,42.33,-71.12,200.0,Washington St at Melnea Cass Blvd,42.33,-71.08,6153.0,Subscriber,1986.0,Female
245,309.0,8:55:26 AM,9:00:35 AM,332.0,Harvard Ave at Brainerd Rd,42.35,-71.13,69.0,Coolidge Corner - Beacon St at Centre St,42.34,-71.12,5325.0,Subscriber,1996.0,Male
246,543.0,8:56:02 AM,9:05:06 AM,178.0,MIT Pacific St at Purrington St,42.36,-71.1,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,3614.0,Subscriber,1996.0,Male
247,425.0,8:56:09 AM,9:03:14 AM,334.0,Mass Ave at Hadley/Walden,42.39,-71.12,108.0,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.38,-71.12,4454.0,Subscriber,1995.0,Male
248,349.0,8:56:39 AM,9:02:29 AM,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,184.0,Sidney Research Campus/ Erie Street at Waverly,42.36,-71.1,5606.0,Subscriber,1992.0,Male
249,343.0,8:59:12 AM,9:04:55 AM,36.0,Copley Square - Dartmouth St at Boylston St,42.35,-71.08,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,3275.0,Subscriber,1998.0,Male
250,905.0,9:01:29 AM,9:16:34 AM,40.0,Lewis Wharf at Atlantic Ave,42.36,-71.05,415.0,Stuart St at Berkeley St,42.35,-71.07,5589.0,Subscriber,1992.0,Male
251,909.0,9:04:04 AM,9:19:13 AM,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,11.0,Longwood Ave at Binney St,42.34,-71.11,2988.0,Subscriber,1988.0,Female
252,326.0,9:04:06 AM,9:09:32 AM,8.0,Union Square - Brighton Ave at Cambridge St,42.35,-71.14,149.0,175 N Harvard St,42.36,-71.13,2820.0,Subscriber,1996.0,Male
253,1104.0,9:04:25 AM,9:22:50 AM,22.0,South Station - 700 Atlantic Ave,42.35,-71.06,380.0,Mass Ave at Albany St,42.36,-71.1,2171.0,Subscriber,1988.0,Male
254,610.0,9:09:44 AM,9:19:54 AM,87.0,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.37,-71.11,71.0,Conway Park - Somerville Avenue,42.38,-71.11,5809.0,Customer,1991.0,Female
255,101.0,9:09:56 AM,9:11:37 AM,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,380.0,Mass Ave at Albany St,42.36,-71.1,5421.0,Subscriber,1991.0,Male
256,1496.0,9:09:56 AM,9:34:53 AM,57.0,Massachusetts Ave at Columbus Ave,42.34,-71.08,149.0,175 N Harvard St,42.36,-71.13,2174.0,Subscriber,1991.0,Male
257,459.0,9:09:58 AM,9:17:37 AM,57.0,Massachusetts Ave at Columbus Ave,42.34,-71.08,415.0,Stuart St at Berkeley St,42.35,-71.07,5690.0,Subscriber,1990.0,Female
258,928.0,9:11:08 AM,9:26:37 AM,342.0,Boylston St at Jersey St,42.34,-71.1,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,2758.0,Subscriber,1991.0,Female
259,540.0,9:12:14 AM,9:21:15 AM,82.0,Beacon St at Tappan St,42.34,-71.14,19.0,Park Dr at Buswell St,42.35,-71.11,3708.0,Subscriber,1991.0,Male
260,1381.0,9:13:00 AM,9:36:01 AM,179.0,MIT Vassar St,42.36,-71.1,145.0,Rindge Avenue - O'Neill Library,42.39,-71.13,5884.0,Subscriber,1994.0,Male
261,277.0,9:13:20 AM,9:17:57 AM,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,5800.0,Subscriber,1990.0,Male
262,371.0,9:13:39 AM,9:19:51 AM,16.0,Back Bay T Stop - Dartmouth St at Stuart St,42.35,-71.08,25.0,South End Library - Tremont St at W Newton St,42.34,-71.08,5687.0,Subscriber,1963.0,Not Specified
263,391.0,9:13:47 AM,9:20:18 AM,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,3109.0,Subscriber,2000.0,Female
264,443.0,9:13:58 AM,9:21:21 AM,95.0,Cambridge St - at Columbia St / Webster Ave,42.37,-71.09,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,3628.0,Subscriber,1992.0,Male
265,4112.0,9:15:15 AM,10:23:47 AM,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,355.0,Bennington St at Constitution Beach,42.39,-71.01,5905.0,Customer,1969.0,Not Specified
266,923.0,9:15:24 AM,9:30:48 AM,334.0,Mass Ave at Hadley/Walden,42.39,-71.12,318.0,Ames St at Broadway,42.36,-71.09,4671.0,Subscriber,1992.0,Male
267,654.0,9:15:49 AM,9:26:43 AM,99.0,Wilson Square,42.39,-71.11,70.0,Harvard Kennedy School at Bennett St / Eliot St,42.37,-71.12,2661.0,Customer,1993.0,Male
268,307.0,9:16:06 AM,9:21:14 AM,91.0,One Kendall Square at Hampshire St / Portland St,42.37,-71.09,72.0,One Broadway / Kendall Sq at Main St / 3rd St,42.36,-71.08,4820.0,Subscriber,1975.0,Female
269,923.0,9:16:12 AM,9:31:35 AM,27.0,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.33,-71.1,380.0,Mass Ave at Albany St,42.36,-71.1,2444.0,Subscriber,1988.0,Male
