id,City,Year,Sport,Discipline,Symbol,Event,Athlete First Name,Athlete Last Name,Gender,Country Code,Country,Medal
1107,Athens,2004.0,Soccer,Soccer,https://stillimg.olympic.org/sports/240x240/fb.png?interpolation=lanczos-none&resize=480:480,soccer, Andres,D alessandro,Men,ARG,Argentina,Gold
1108,Athens,2004.0,Soccer,Soccer,https://stillimg.olympic.org/sports/240x240/fb.png?interpolation=lanczos-none&resize=480:480,soccer, Giorgio,Chiellini,Men,ITA,Italy,Bronze
1109,Athens,2004.0,Soccer,Soccer,https://stillimg.olympic.org/sports/240x240/fb.png?interpolation=lanczos-none&resize=480:480,soccer,Elaine,Estrela Moura,Women,BRA,Brazil,Silver
1110,Athens,2004.0,Soccer,Soccer,https://stillimg.olympic.org/sports/240x240/fb.png?interpolation=lanczos-none&resize=480:480,soccer,Tânia Maria,Pereira Ribeiro,Women,BRA,Brazil,Silver
1111,Athens,2004.0,Soccer,Soccer,https://stillimg.olympic.org/sports/240x240/fb.png?interpolation=lanczos-none&resize=480:480,soccer, Julio,Manzur,Men,PAR,Paraguay,Silver
1112,Athens,2004.0,Soccer,Soccer,https://stillimg.olympic.org/sports/240x240/fb.png?interpolation=lanczos-none&resize=480:480,soccer, Angela,Hucles,Women,USA,United States,Gold
1113,Athens,2004.0,Soccer,Soccer,https://stillimg.olympic.org/sports/240x240/fb.png?interpolation=lanczos-none&resize=480:480,soccer, Sonja,Fuss,Women,GER,Germany,Bronze
1114,Athens,2004.0,Soccer,Soccer,https://stillimg.olympic.org/sports/240x240/fb.png?interpolation=lanczos-none&resize=480:480,soccer,Mônica,Angélica de Paula,Women,BRA,Brazil,Silver
1115,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Nicoleta Daniela,Sofronie,Women,ROU,Romania,Gold
1116,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Elena,Zamolodchikova,Women,RUS,Russia,Bronze
1117,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Blaine,Wilson,Men,USA,United States,Silver
1118,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,rings, Juri,Chechi,Men,ITA,Italy,Bronze
1119,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,rings, Dimosthenis,Tampakos,Men,GRE,Greece,Gold
1120,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,vault, Annia,Hatch,Women,USA,United States,Silver
1121,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,floor exercises, Nicoleta Daniela,Sofronie,Women,ROU,Romania,Silver
1122,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,parallel bars, Xiaopeng,Li,Men,CHN,China,Bronze
1123,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Courtney,Kupets,Women,USA,United States,Silver
1124,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Guard,Young,Men,USA,United States,Silver
1125,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,floor exercises, Marian,Dragulescu,Men,ROU,Romania,Silver
1126,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Marius Daniel,Urzica,Men,ROU,Romania,Bronze
1127,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Svetlana,Khorkina,Women,RUS,Russia,Bronze
1128,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Jason,Gatson,Men,USA,United States,Silver
1129,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Daisuke,Nakano,Men,JPN,Japan,Gold
1130,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Carly,Patterson,Women,USA,United States,Silver
1131,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,floor exercises, Patricia,Moreno,Women,ESP,Spain,Bronze
1132,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,vault, Marian,Dragulescu,Men,ROU,Romania,Bronze
1133,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,horizontal bar, Igor,Cassina,Men,ITA,Italy,Gold
1134,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,horizontal bar, Paul,Hamm,Men,USA,United States,Silver
1135,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,floor exercises, Catalina,Ponor,Women,ROU,Romania,Gold
1136,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Hisashi,Mizutori,Men,JPN,Japan,Gold
1137,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,balance beam, Alexandra Georgiana,Eremia,Women,ROU,Romania,Bronze
1138,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Dan Nicolae,Potra,Men,ROU,Romania,Bronze
1139,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Monica,Rosu,Women,ROU,Romania,Gold
1140,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Liudmila,Ezhova,Women,RUS,Russia,Bronze
1141,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,pommel horse, Takehiro,Kashima,Men,JPN,Japan,Bronze
1142,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,balance beam, Catalina,Ponor,Women,ROU,Romania,Gold
1143,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,vault, Anna,Pavlova,Women,RUS,Russia,Bronze
1144,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,pommel horse, Haibin,Teng,Men,CHN,China,Gold
1145,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,individual all-round, Nan,Zhang,Women,CHN,China,Bronze
1146,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Maria,Krioutchkova,Women,RUS,Russia,Bronze
1147,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,individual all-round, Svetlana,Khorkina,Women,RUS,Russia,Silver
1148,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,vault, Gervasio,Deferr,Men,ESP,Spain,Gold
1149,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Annia,Hatch,Women,USA,United States,Silver
1150,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Daniel,Popescu,Men,ROU,Romania,Bronze
1151,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Paul,Hamm,Men,USA,United States,Silver
1152,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Silvia,Stroescu,Women,ROU,Romania,Gold
1153,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,individual all-round, Dae Eun,Kim,Men,KOR,"Korea, South",Silver
1154,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,uneven bars, Terin,Humphrey,Women,USA,United States,Silver
1155,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Terin,Humphrey,Women,USA,United States,Silver
1156,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,parallel bars, Hiroyuki,Tomita,Men,JPN,Japan,Silver
1157,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,uneven bars, Courtney,Kupets,Women,USA,United States,Bronze
1158,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,individual all-round, Paul,Hamm,Men,USA,United States,Gold
1159,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Natalia,Ziganchina,Women,RUS,Russia,Bronze
1160,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,rings, Iordan,Iovtchev,Men,BUL,Bulgaria,Silver
1161,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Catalina,Ponor,Women,ROU,Romania,Gold
1162,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,vault, Evgeni,Sapronenko,Men,LAT,Latvia,Silver
1163,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Isao,Yoneda,Men,JPN,Japan,Gold
1164,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Mohini,Bhardwaj,Women,USA,United States,Silver
1165,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,balance beam, Carly,Patterson,Women,USA,United States,Silver
1166,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,uneven bars, Emilie,Lepennec,Women,FRA,France,Gold
1167,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Anna,Pavlova,Women,RUS,Russia,Bronze
1168,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,floor exercises, Iordan,Iovtchev,Men,BUL,Bulgaria,Bronze
1169,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,individual all-round, Carly,Patterson,Women,USA,United States,Gold
1170,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Oana,Ban,Women,ROU,Romania,Gold
1171,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Hiroyuki,Tomita,Men,JPN,Japan,Gold
1172,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,floor exercises, Kyle,Shewfelt,Men,CAN,Canada,Gold
1173,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Takehiro,Kashima,Men,JPN,Japan,Gold
1174,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,horizontal bar, Isao,Yoneda,Men,JPN,Japan,Bronze
1175,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,individual all-round, Tae Young,Yang,Men,KOR,"Korea, South",Bronze
1176,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,pommel horse, Marius Daniel,Urzica,Men,ROU,Romania,Silver
1177,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Brett,Mcclure,Men,USA,United States,Silver
1178,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Courtney,Mccool,Women,USA,United States,Silver
1179,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Razvan Dorin,Selariu,Men,ROU,Romania,Bronze
1180,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Marian,Dragulescu,Men,ROU,Romania,Bronze
1181,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Naoya,Tsukahara,Men,JPN,Japan,Gold
1182,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Morgan,Hamm,Men,USA,United States,Silver
1183,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Alexandra Georgiana,Eremia,Women,ROU,Romania,Gold
1184,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,team competition, Ioan Silviu,Suciu,Men,ROU,Romania,Bronze
1185,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,parallel bars, Valeri,Goncharov,Men,UKR,Ukraine,Gold
1186,Athens,2004.0,Gymnastics,Artistic Gymnastics,https://stillimg.olympic.org/sports/240x240/ga.png?interpolation=lanczos-none&resize=480:480,vault, Monica,Rosu,Women,ROU,Romania,Gold
1187,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Elena,Murzina,Women,RUS,Russia,Gold
1188,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Marinella,Falca,Women,ITA,Italy,Silver
1189,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,individual all-round, Irina,Tchachina,Women,RUS,Russia,Silver
1190,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Elisa,Santoni,Women,ITA,Italy,Silver
1191,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Zhaneta,Ilieva,Women,BUL,Bulgaria,Bronze
1192,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Olesia,Beluguina,Women,RUS,Russia,Gold
1193,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Elena,Posevina,Women,RUS,Russia,Gold
1194,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Daniela,Masseroni,Women,ITA,Italy,Silver
1195,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,individual all-round, Alina,Kabaeva,Women,RUS,Russia,Gold
1196,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Fabrizia,D'ottavio,Women,ITA,Italy,Silver
1197,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Natalia,Lavrova,Women,RUS,Russia,Gold
1198,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Olga,Glatskikh,Women,RUS,Russia,Gold
1199,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Tatiana,Kurbakova,Women,RUS,Russia,Gold
1200,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Zornitsa,Marinova,Women,BUL,Bulgaria,Bronze
1201,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Kristina,Ranguelova,Women,BUL,Bulgaria,Bronze
1202,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Eleonora,Kezhova,Women,BUL,Bulgaria,Bronze
1203,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Vladislava,Tancheva,Women,BUL,Bulgaria,Bronze
1204,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,individual all-round, Anna,Bessonova,Women,UKR,Ukraine,Bronze
1205,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Laura,Vernizzi,Women,ITA,Italy,Silver
1206,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Elisa,Blanchi,Women,ITA,Italy,Silver
1207,Athens,2004.0,Gymnastics,Rhythmic Gymnastics,https://stillimg.olympic.org/sports/240x240/gr.png?interpolation=lanczos-none&resize=480:480,group competition, Galina,Tancheva,Women,BUL,Bulgaria,Bronze
1208,Athens,2004.0,Gymnastics,Trampoline,https://stillimg.olympic.org/sports/240x240/gt.png?interpolation=lanczos-none&resize=480:480,individual, Alexander,Moskalenko,Men,RUS,Russia,Silver
1209,Athens,2004.0,Gymnastics,Trampoline,https://stillimg.olympic.org/sports/240x240/gt.png?interpolation=lanczos-none&resize=480:480,individual, Anna,Dogonadze,Women,GER,Germany,Gold
1210,Athens,2004.0,Gymnastics,Trampoline,https://stillimg.olympic.org/sports/240x240/gt.png?interpolation=lanczos-none&resize=480:480,individual, Henrik,Stehlik,Men,GER,Germany,Bronze
1211,Athens,2004.0,Gymnastics,Trampoline,https://stillimg.olympic.org/sports/240x240/gt.png?interpolation=lanczos-none&resize=480:480,individual, Yuri,Nikitin,Men,UKR,Ukraine,Gold
1212,Athens,2004.0,Gymnastics,Trampoline,https://stillimg.olympic.org/sports/240x240/gt.png?interpolation=lanczos-none&resize=480:480,individual, Shanshan,Huang,Women,CHN,China,Bronze
1213,Athens,2004.0,Gymnastics,Trampoline,https://stillimg.olympic.org/sports/240x240/gt.png?interpolation=lanczos-none&resize=480:480,individual, Karen,Cockburn,Women,CAN,Canada,Silver
1214,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Henning,Fritz,Men,GER,Germany,Silver
1215,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Nataliya,Lyapina,Women,UKR,Ukraine,Bronze
1216,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Louise Bager,Noergaard,Women,DEN,Denmark,Gold
1217,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Josephine,Touray,Women,DEN,Denmark,Gold
1218,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Stefan,Kretzschmar,Men,GER,Germany,Silver
1219,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Niksa,Kaleb,Men,CRO,Croatia,Gold
1220,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Sang-Eun,Lee,Women,KOR,"Korea, South",Silver
1221,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Nataliya,Borysenko,Women,UKR,Ukraine,Bronze
1222,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Kyeong Ha,Moon,Women,KOR,"Korea, South",Silver
1223,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Hyun Ok,Kim,Women,KOR,"Korea, South",Silver
1224,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Dmitri,Torgovanov,Men,RUS,Russia,Bronze
1225,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Pavel,Bashkin,Men,RUS,Russia,Bronze
1226,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Rikke,Skov,Women,DEN,Denmark,Gold
1227,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Soonyoung,Huh,Women,KOR,"Korea, South",Silver
1228,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Ganna,Siukalo,Women,UKR,Ukraine,Bronze
1229,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Alexandre,Tuchkin,Men,RUS,Russia,Bronze
1230,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Oxana,Rayhel,Women,UKR,Ukraine,Bronze
1231,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Olena,Radchenko,Women,UKR,Ukraine,Bronze
1232,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Seongok,Oh,Women,KOR,"Korea, South",Silver
1233,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Gong Joo,Lee,Women,KOR,"Korea, South",Silver
1234,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Eduard,Kokcharov,Men,RUS,Russia,Bronze
1235,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Iryna,Honcharova,Women,UKR,Ukraine,Bronze
1236,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Christian,Schwarzer,Men,GER,Germany,Silver
1237,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Lyudmyla,Shevchenko,Women,UKR,Ukraine,Bronze
1238,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Sun Hee,Woo,Women,KOR,"Korea, South",Silver
1239,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Tetyana,Shinkarenko,Women,UKR,Ukraine,Bronze
1240,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Igor,Vori,Men,CRO,Croatia,Gold
1241,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Galyna,Markushevska,Women,UKR,Ukraine,Bronze
1242,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Denis,Krivoshlykov,Men,RUS,Russia,Bronze
