id,Date,Country,Total Confirmed Cases,Total Recovered,Total Deaths
599,Sun 6/21,Bulgaria,3905,2074,199
600,Sun 6/21,Burkina Faso,903,814,53
601,Sun 6/21,Burma,290,200,6
602,Sun 6/21,Burundi,144,93,1
603,Sun 6/21,Cabo Verde,890,413,8
604,Sun 6/21,Cambodia,129,127,0
605,Sun 6/21,Cameroon,11892,7710,303
606,Sun 6/21,Canada,103078,65249,8482
607,Sun 6/21,Central African Republic,2808,472,23
608,Sun 6/21,Chad,858,752,74
609,Sun 6/21,Chile,242355,200569,4479
610,Sun 6/21,China,84572,79535,4639
611,Sun 6/21,Colombia,68652,27412,2237
612,Sun 6/21,Comoros,247,159,5
613,Sun 6/21,Congo (Brazzaville),883,391,27
614,Sun 6/21,Congo (Kinshasa),5826,841,130
615,Sun 6/21,Costa Rica,2213,1032,12
616,Sun 6/21,Cote d'Ivoire,7492,3068,54
617,Sun 6/21,Croatia,2317,2142,107
618,Sun 6/21,Cuba,2312,2103,85
619,Sun 6/21,Cyprus,986,824,19
620,Sun 6/21,Czechia,10498,7499,336
621,Sun 6/21,Denmark,12591,11482,600
622,Sun 6/21,Diamond Princess,712,651,13
623,Sun 6/21,Djibouti,4582,3859,45
624,Sun 6/21,Dominica,18,18,0
625,Sun 6/21,Dominican Republic,26677,15138,662
626,Sun 6/21,Ecuador,50640,24991,4223
627,Sun 6/21,Egypt,55233,14736,2193
628,Sun 6/21,El Salvador,4626,2535,98
629,Sun 6/21,Equatorial Guinea,1664,515,32
630,Sun 6/21,Eritrea,143,39,0
631,Sun 6/21,Estonia,1981,1764,69
632,Sun 6/21,Eswatini,635,285,5
633,Sun 6/21,Ethiopia,4532,1213,74
634,Sun 6/21,Fiji,18,18,0
635,Sun 6/21,Finland,7143,6200,326
636,Sun 6/21,France,197636,74496,29643
637,Sun 6/21,Gabon,4428,1750,34
638,Sun 6/21,Gambia,37,24,2
639,Sun 6/21,Georgia,906,755,14
640,Sun 6/21,Germany,191272,174740,8895
641,Sun 6/21,Ghana,14154,10473,85
642,Sun 6/21,Greece,3266,1374,190
643,Sun 6/21,Grenada,23,23,0
644,Sun 6/21,Guatemala,13145,2711,531
645,Sun 6/21,Guinea,4988,3669,27
646,Sun 6/21,Guinea-Bissau,1541,153,17
647,Sun 6/21,Guyana,184,103,12
648,Sun 6/21,Haiti,5077,24,88
649,Sun 6/21,Holy See,12,12,0
650,Sun 6/21,Honduras,12769,1293,363
651,Sun 6/21,Hungary,4094,2589,570
652,Sun 6/21,Iceland,1815,1797,10
653,Sun 6/21,India,425282,237196,13699
654,Sun 6/21,Indonesia,45891,18404,2465
655,Sun 6/21,Iran,204952,163591,9623
656,Sun 6/21,Iraq,30868,13935,1100
657,Sun 6/21,Ireland,25379,22698,1715
658,Sun 6/21,Israel,20778,15694,306
659,Sun 6/21,Italy,238499,182893,34634
660,Sun 6/21,Jamaica,659,516,10
661,Sun 6/21,Japan,17780,15948,955
662,Sun 6/21,Jordan,1033,739,9
663,Sun 6/21,Kazakhstan,17732,10897,120
664,Sun 6/21,Kenya,4738,1607,123
665,Sun 6/21,"Korea, South",12438,10881,280
666,Sun 6/21,Kosovo,2073,1018,35
667,Sun 6/21,Kuwait,39650,31240,326
668,Sun 6/21,Kyrgyzstan,3356,2021,40
669,Sun 6/21,Laos,19,19,0
670,Sun 6/21,Latvia,1111,903,30
671,Sun 6/21,Lebanon,1587,1068,32
672,Sun 6/21,Lesotho,4,2,0
673,Sun 6/21,Liberia,626,254,34
674,Sun 6/21,Libya,571,103,10
675,Sun 6/21,Liechtenstein,82,81,1
676,Sun 6/21,Lithuania,1798,1475,76
677,Sun 6/21,Luxembourg,4120,3956,110
678,Sun 6/21,MS Zaandam,9,0,2
679,Sun 6/21,Madagascar,1596,655,14
680,Sun 6/21,Malawi,730,258,11
681,Sun 6/21,Malaysia,8572,8156,121
682,Sun 6/21,Maldives,2203,1803,8
683,Sun 6/21,Mali,1933,1255,109
684,Sun 6/21,Malta,665,616,9
685,Sun 6/21,Marshall Islands,0,0,0
686,Sun 6/21,Mauritania,2984,811,111
687,Sun 6/21,Mauritius,337,326,10
688,Sun 6/21,Mexico,180545,134495,21825
689,Sun 6/21,Moldova,14200,7896,473
690,Sun 6/21,Monaco,100,94,4
691,Sun 6/21,Mongolia,213,153,0
692,Sun 6/21,Montenegro,362,315,9
693,Sun 6/21,Morocco,9977,8284,214
694,Sun 6/21,Mozambique,733,181,5
695,Sun 6/21,Namibia,55,19,0
696,Sun 6/21,Nepal,9026,1772,23
697,Sun 6/21,Netherlands,49801,186,6109
698,Sun 6/21,New Zealand,1513,1482,22
699,Sun 6/21,Nicaragua,1823,1238,64
700,Sun 6/21,Niger,1036,911,67
701,Sun 6/21,Nigeria,20244,6879,518
702,Sun 6/21,North Macedonia,5106,1926,238
703,Sun 6/21,Norway,8745,8138,244
704,Sun 6/21,Oman,29471,15552,131
705,Sun 6/21,Pakistan,181088,71458,3590
706,Sun 6/21,Panama,26030,14359,501
707,Sun 6/21,Papua New Guinea,8,8,0
708,Sun 6/21,Paraguay,1379,871,13
709,Sun 6/21,Peru,254936,141967,8045
710,Sun 6/21,Philippines,30052,7893,1169
711,Sun 6/21,Poland,31931,16683,1356
712,Sun 6/21,Portugal,39133,25376,1530
713,Sun 6/21,Qatar,87369,68319,98
714,Sun 6/21,Romania,24045,16911,1512
715,Sun 6/21,Russia,583879,339142,8101
716,Sun 6/21,Rwanda,728,359,2
717,Sun 6/21,Saint Kitts and Nevis,15,15,0
718,Sun 6/21,Saint Lucia,19,18,0
719,Sun 6/21,Saint Vincent and the Grenadines,29,26,0
720,Sun 6/21,San Marino,696,610,42
721,Sun 6/21,Sao Tome and Principe,698,203,12
722,Sun 6/21,Saudi Arabia,157612,101130,1267
723,Sun 6/21,Senegal,5888,3919,84
724,Sun 6/21,Serbia,12894,11947,261
725,Sun 6/21,Seychelles,11,11,0
726,Sun 6/21,Sierra Leone,1327,788,55
727,Sun 6/21,Singapore,42095,34942,26
728,Sun 6/21,Slovakia,1587,1447,28
729,Sun 6/21,Slovenia,1520,1376,109
730,Sun 6/21,Solomon Islands,0,0,0
731,Sun 6/21,Somalia,2779,782,90
732,Sun 6/21,South Africa,97302,51608,1930
733,Sun 6/21,South Sudan,1892,169,34
734,Sun 6/21,Spain,246272,150376,28323
735,Sun 6/21,Sri Lanka,1950,1498,11
736,Sun 6/21,Sudan,8580,3325,521
737,Sun 6/21,Suriname,314,106,8
738,Sun 6/21,Sweden,58918,0,5341
739,Sun 6/21,Switzerland,31292,29000,1956
740,Sun 6/21,Syria,204,83,7
741,Sun 6/21,Taiwan*,446,434,7
742,Sun 6/21,Tajikistan,5457,3995,52
743,Sun 6/21,Tanzania,509,183,21
744,Sun 6/21,Thailand,3148,3018,58
745,Sun 6/21,Timor-Leste,24,24,0
746,Sun 6/21,Togo,569,375,13
747,Sun 6/21,Trinidad and Tobago,123,109,8
748,Sun 6/21,Tunisia,1157,1020,50
749,Sun 6/21,Turkey,187685,160240,4950
750,Sun 6/21,US,2274073,622133,122833
751,Sun 6/21,Uganda,770,578,0
752,Sun 6/21,Ukraine,37361,17078,1012
753,Sun 6/21,United Arab Emirates,44925,32415,302
754,Sun 6/21,United Kingdom,279264,1319,39963
755,Sun 6/21,Uruguay,876,814,25
756,Sun 6/21,Uzbekistan,6315,4377,19
757,Sun 6/21,Vanuatu,0,0,0
758,Sun 6/21,Venezuela,3917,835,33
759,Sun 6/21,Vietnam,349,327,0
760,Sun 6/21,West Bank and Gaza,833,439,3
761,Sun 6/21,Western Sahara,9,8,1
762,Sun 6/21,Yemen,941,347,256
763,Sun 6/21,Zambia,1430,1194,11
764,Sun 6/21,Zimbabwe,489,64,6
765,Sun 6/28,Afghanistan,30967,12604,721
766,Sun 6/28,Albania,2402,1384,55
767,Sun 6/28,Algeria,13273,9371,897
768,Sun 6/28,Andorra,855,799,52
769,Sun 6/28,Angola,267,81,11
770,Sun 6/28,Antigua and Barbuda,69,22,3
771,Sun 6/28,Argentina,59933,20134,1232
772,Sun 6/28,Armenia,24645,13116,426
773,Sun 6/28,Australia,7764,7007,104
774,Sun 6/28,Austria,17654,16401,702
775,Sun 6/28,Azerbaijan,16424,9026,198
776,Sun 6/28,Bahamas,104,87,11
777,Sun 6/28,Bahrain,25705,20517,83
778,Sun 6/28,Bangladesh,137787,55727,1738
779,Sun 6/28,Barbados,97,90,7
780,Sun 6/28,Belarus,61475,45027,383
781,Sun 6/28,Belgium,61295,16941,9732
782,Sun 6/28,Belize,24,18,2
783,Sun 6/28,Benin,1149,306,16
784,Sun 6/28,Bhutan,76,38,0
785,Sun 6/28,Bolivia,31524,8517,1014
786,Sun 6/28,Bosnia and Herzegovina,3935,2338,178
787,Sun 6/28,Botswana,92,25,1
788,Sun 6/28,Brazil,1344143,746018,57622
789,Sun 6/28,Brunei,141,138,3
790,Sun 6/28,Bulgaria,4691,2508,219
791,Sun 6/28,Burkina Faso,959,830,53
792,Sun 6/28,Burma,299,218,6
793,Sun 6/28,Burundi,170,115,1
794,Sun 6/28,Cabo Verde,1155,570,12
795,Sun 6/28,Cambodia,141,130,0
796,Sun 6/28,Cameroon,12592,10100,313
797,Sun 6/28,Canada,105193,67689,8582
798,Sun 6/28,Central African Republic,3429,699,45
799,Sun 6/28,Chad,866,780,74
800,Sun 6/28,Chile,271982,232210,5509
801,Sun 6/28,China,84757,79609,4641
802,Sun 6/28,Colombia,91769,38345,3178
803,Sun 6/28,Comoros,272,161,7
804,Sun 6/28,Congo (Brazzaville),1087,456,37
805,Sun 6/28,Congo (Kinshasa),6827,985,157
806,Sun 6/28,Costa Rica,3130,1366,15
807,Sun 6/28,Cote d'Ivoire,9101,3808,66
808,Sun 6/28,Croatia,2691,2152,107
809,Sun 6/28,Cuba,2332,2201,86
810,Sun 6/28,Cyprus,994,833,19
811,Sun 6/28,Czechia,11603,7705,348
812,Sun 6/28,Denmark,12875,11708,604
813,Sun 6/28,Diamond Princess,712,651,13
814,Sun 6/28,Djibouti,4643,4348,52
815,Sun 6/28,Dominica,18,18,0
816,Sun 6/28,Dominican Republic,31373,17142,726
817,Sun 6/28,Ecuador,55255,27058,4429
818,Sun 6/28,Egypt,65188,17539,2789
819,Sun 6/28,El Salvador,5934,3557,152
820,Sun 6/28,Equatorial Guinea,2001,515,32
821,Sun 6/28,Eritrea,191,53,0
822,Sun 6/28,Estonia,1987,1818,69
823,Sun 6/28,Eswatini,781,372,11
824,Sun 6/28,Ethiopia,5689,2132,98
825,Sun 6/28,Fiji,18,18,0
826,Sun 6/28,Finland,7198,6600,328
827,Sun 6/28,France,199476,75774,29781
828,Sun 6/28,Gabon,5209,2327,40
829,Sun 6/28,Gambia,45,26,2
830,Sun 6/28,Georgia,924,785,15
831,Sun 6/28,Germany,194693,177657,8968
832,Sun 6/28,Ghana,16742,12720,112
833,Sun 6/28,Greece,3376,1374,191
834,Sun 6/28,Grenada,23,23,0
835,Sun 6/28,Guatemala,16930,3152,727
836,Sun 6/28,Guinea,5342,4282,31
837,Sun 6/28,Guinea-Bissau,1614,317,22
838,Sun 6/28,Guyana,230,109,12
839,Sun 6/28,Haiti,5777,706,100
840,Sun 6/28,Holy See,12,12,0
841,Sun 6/28,Honduras,18082,1875,479
842,Sun 6/28,Hungary,4142,2685,581
843,Sun 6/28,Iceland,1821,1797,10
844,Sun 6/28,India,548318,321723,16475
845,Sun 6/28,Indonesia,54010,22936,2754
846,Sun 6/28,Iran,222669,183310,10508
847,Sun 6/28,Iraq,45402,21122,1756
848,Sun 6/28,Ireland,25439,23364,1735
849,Sun 6/28,Israel,23755,17074,318
850,Sun 6/28,Italy,240310,188891,34738
851,Sun 6/28,Jamaica,696,552,10
852,Sun 6/28,Japan,18366,16327,972
853,Sun 6/28,Jordan,1121,860,9
854,Sun 6/28,Kazakhstan,21327,12933,178
855,Sun 6/28,Kenya,6070,1971,143
856,Sun 6/28,"Korea, South",12757,11429,282
857,Sun 6/28,Kosovo,2590,1394,48
858,Sun 6/28,Kuwait,44942,35494,348
859,Sun 6/28,Kyrgyzstan,5017,2294,50
860,Sun 6/28,Laos,19,19,0
861,Sun 6/28,Latvia,1116,932,30
862,Sun 6/28,Lebanon,1740,1153,34
863,Sun 6/28,Lesotho,27,4,0
864,Sun 6/28,Liberia,768,298,34
865,Sun 6/28,Libya,762,196,21
866,Sun 6/28,Liechtenstein,82,81,1
867,Sun 6/28,Lithuania,1815,1503,78
868,Sun 6/28,Luxembourg,4242,3978,110
869,Sun 6/28,MS Zaandam,9,0,2
870,Sun 6/28,Madagascar,2078,944,18
871,Sun 6/28,Malawi,1146,260,13
872,Sun 6/28,Malaysia,8634,8318,121
873,Sun 6/28,Maldives,2324,1911,8
874,Sun 6/28,Mali,2147,1432,114
875,Sun 6/28,Malta,670,636,9
876,Sun 6/28,Marshall Islands,0,0,0
877,Sun 6/28,Mauritania,4149,1419,126
878,Sun 6/28,Mauritius,341,326,10
879,Sun 6/28,Mexico,216852,164646,26648
880,Sun 6/28,Moldova,16250,9081,530
881,Sun 6/28,Monaco,103,95,4
882,Sun 6/28,Mongolia,220,175,0
883,Sun 6/28,Montenegro,481,315,11
884,Sun 6/28,Morocco,12052,8740,221
885,Sun 6/28,Mozambique,859,228,5
886,Sun 6/28,Namibia,183,24,0
887,Sun 6/28,Nepal,12772,3013,28
888,Sun 6/28,Netherlands,50355,186,6124
889,Sun 6/28,New Zealand,1528,1484,22
890,Sun 6/28,Nicaragua,2170,1238,74
891,Sun 6/28,Niger,1074,939,67
892,Sun 6/28,Nigeria,24567,9007,565
893,Sun 6/28,North Macedonia,6080,2315,286
894,Sun 6/28,Norway,8855,8138,249
895,Sun 6/28,Oman,38150,21200,163
896,Sun 6/28,Pakistan,206512,95407,4167
897,Sun 6/28,Panama,31686,15470,604
898,Sun 6/28,Papua New Guinea,11,8,0
899,Sun 6/28,Paraguay,2127,1065,15
900,Sun 6/28,Peru,279419,167998,9317
901,Sun 6/28,Philippines,35455,9686,1244
902,Sun 6/28,Poland,33907,20548,1438
903,Sun 6/28,Portugal,41646,27066,1564
904,Sun 6/28,Qatar,94413,78702,110
905,Sun 6/28,Romania,26313,18814,1612
906,Sun 6/28,Russia,633563,398436,9060
907,Sun 6/28,Rwanda,900,443,2
908,Sun 6/28,Saint Kitts and Nevis,15,15,0
909,Sun 6/28,Saint Lucia,19,19,0
910,Sun 6/28,Saint Vincent and the Grenadines,29,29,0
911,Sun 6/28,San Marino,698,656,42
912,Sun 6/28,Sao Tome and Principe,713,219,13
913,Sun 6/28,Saudi Arabia,182493,124755,1551
914,Sun 6/28,Senegal,6586,4291,105
915,Sun 6/28,Serbia,14046,12464,270
916,Sun 6/28,Seychelles,70,11,0
917,Sun 6/28,Sierra Leone,1427,943,60
918,Sun 6/28,Singapore,43459,37508,26
919,Sun 6/28,Slovakia,1664,1461,28
920,Sun 6/28,Slovenia,1581,1384,111
921,Sun 6/28,Solomon Islands,0,0,0
922,Sun 6/28,Somalia,2894,887,90
923,Sun 6/28,South Africa,138134,68925,2456
924,Sun 6/28,South Sudan,1989,246,36
925,Sun 6/28,Spain,248770,150376,28343
926,Sun 6/28,Sri Lanka,2037,1661,11
927,Sun 6/28,Sudan,9257,4014,572
928,Sun 6/28,Suriname,490,199,11
929,Sun 6/28,Sweden,66392,0,5478
930,Sun 6/28,Switzerland,31617,29100,1962
931,Sun 6/28,Syria,256,102,9
932,Sun 6/28,Taiwan*,447,435,7
933,Sun 6/28,Tajikistan,5849,4448,52
934,Sun 6/28,Tanzania,509,183,21
935,Sun 6/28,Thailand,3162,3053,58
936,Sun 6/28,Timor-Leste,24,24,0
937,Sun 6/28,Togo,642,401,14
938,Sun 6/28,Trinidad and Tobago,126,109,8
939,Sun 6/28,Tunisia,1169,1029,50
940,Sun 6/28,Turkey,197239,170595,5097
941,Sun 6/28,US,2542870,685164,126761
942,Sun 6/28,Uganda,859,794,0
943,Sun 6/28,Ukraine,43856,19585,1142
944,Sun 6/28,United Arab Emirates,47797,36411,313
945,Sun 6/28,United Kingdom,284192,1364,40404
946,Sun 6/28,Uruguay,929,818,27
947,Sun 6/28,Uzbekistan,7948,5329,22
948,Sun 6/28,Vanuatu,0,0,0
949,Sun 6/28,Venezuela,5297,1649,44
950,Sun 6/28,Vietnam,355,330,0
951,Sun 6/28,West Bank and Gaza,1990,447,4
952,Sun 6/28,Western Sahara,10,8,1
953,Sun 6/28,Yemen,1118,430,302
954,Sun 6/28,Zambia,1557,1311,22
955,Sun 6/28,Zimbabwe,567,142,6
956,Sun 7/5,Afghanistan,32951,19366,864
957,Sun 7/5,Albania,2893,1657,76
958,Sun 7/5,Algeria,15941,11492,952
959,Sun 7/5,Andorra,855,800,52
960,Sun 7/5,Angola,346,108,19
961,Sun 7/5,Antigua and Barbuda,68,23,3
962,Sun 7/5,Argentina,77815,27597,1507
963,Sun 7/5,Armenia,28606,16140,484
964,Sun 7/5,Australia,8583,7420,106
965,Sun 7/5,Austria,18280,16615,706
966,Sun 7/5,Azerbaijan,20324,11742,250
967,Sun 7/5,Bahamas,104,89,11
968,Sun 7/5,Bahrain,29367,24649,97
969,Sun 7/5,Bangladesh,162417,72625,2052
970,Sun 7/5,Barbados,98,90,7
971,Sun 7/5,Belarus,63554,50871,423
972,Sun 7/5,Belgium,62016,17091,9771
973,Sun 7/5,Belize,30,19,2
974,Sun 7/5,Benin,1199,333,21
975,Sun 7/5,Bhutan,80,53,0
976,Sun 7/5,Bolivia,39297,11667,1434
977,Sun 7/5,Bosnia and Herzegovina,4962,2550,191
978,Sun 7/5,Botswana,277,29,1
979,Sun 7/5,Brazil,1603055,1029045,64867
980,Sun 7/5,Brunei,141,138,3
981,Sun 7/5,Bulgaria,5740,2915,246
982,Sun 7/5,Burkina Faso,987,854,53
983,Sun 7/5,Burma,313,241,6
984,Sun 7/5,Burundi,191,118,1
985,Sun 7/5,Cabo Verde,1451,655,17
986,Sun 7/5,Cambodia,141,131,0
987,Sun 7/5,Cameroon,12592,10100,313
988,Sun 7/5,Canada,107394,70772,8739
989,Sun 7/5,Central African Republic,3969,914,48
990,Sun 7/5,Chad,872,787,74
991,Sun 7/5,Chile,295532,261039,6308
992,Sun 7/5,China,84871,79718,4641
993,Sun 7/5,Colombia,117110,46643,4064
994,Sun 7/5,Comoros,311,266,7
995,Sun 7/5,Congo (Brazzaville),1557,501,44
996,Sun 7/5,Congo (Kinshasa),7411,3184,182
997,Sun 7/5,Costa Rica,4996,1745,19
998,Sun 7/5,Cote d'Ivoire,10772,5067,74
999,Sun 7/5,Croatia,3151,2196,113
1000,Sun 7/5,Cuba,2372,2229,86
1001,Sun 7/5,Cyprus,1003,839,19
1002,Sun 7/5,Czechia,12515,7864,348
1003,Sun 7/5,Denmark,13033,12017,606
1004,Sun 7/5,Diamond Princess,712,651,13
1005,Sun 7/5,Djibouti,4792,4593,55
1006,Sun 7/5,Dominica,18,18,0
1007,Sun 7/5,Dominican Republic,37425,18943,794
1008,Sun 7/5,Ecuador,61958,28722,4781
1009,Sun 7/5,Egypt,75253,20726,3343
1010,Sun 7/5,El Salvador,7777,4573,217
1011,Sun 7/5,Equatorial Guinea,3071,842,51
1012,Sun 7/5,Eritrea,215,56,0
1013,Sun 7/5,Estonia,1993,1874,69
1014,Sun 7/5,Eswatini,988,547,13
1015,Sun 7/5,Ethiopia,5846,2430,103
1016,Sun 7/5,Fiji,19,18,0
1017,Sun 7/5,Finland,7253,6700,329
1018,Sun 7/5,France,204222,77185,29896
1019,Sun 7/5,Gabon,5620,2555,44
1020,Sun 7/5,Gambia,57,27,2
1021,Sun 7/5,Georgia,951,828,15
1022,Sun 7/5,Germany,197523,181719,9023
1023,Sun 7/5,Ghana,20085,14870,122
1024,Sun 7/5,Greece,3519,1374,192
1025,Sun 7/5,Grenada,23,23,0
1026,Sun 7/5,Guatemala,23248,3382,947
1027,Sun 7/5,Guinea,5610,4522,34
1028,Sun 7/5,Guinea-Bissau,1765,676,25
1029,Sun 7/5,Guyana,273,120,15
1030,Sun 7/5,Haiti,6333,1549,113
1031,Sun 7/5,Holy See,12,12,0
1032,Sun 7/5,Honduras,23943,2490,639
1033,Sun 7/5,Hungary,4183,2811,589
1034,Sun 7/5,Iceland,1830,1800,10
1035,Sun 7/5,India,697413,424433,19693
1036,Sun 7/5,Indonesia,63749,29105,3171
1037,Sun 7/5,Iran,240438,201330,11571
1038,Sun 7/5,Iraq,60479,33017,2473
1039,Sun 7/5,Ireland,25527,23364,1741
1040,Sun 7/5,Israel,29958,17950,331
1041,Sun 7/5,Italy,241611,192108,34861
1042,Sun 7/5,Jamaica,732,584,10
1043,Sun 7/5,Japan,19668,16870,977
1044,Sun 7/5,Jordan,1164,942,10
1045,Sun 7/5,Kazakhstan,48574,15860,188
1046,Sun 7/5,Kenya,7886,2287,160
1047,Sun 7/5,"Korea, South",13137,11848,284
1048,Sun 7/5,Kosovo,3356,1874,66
1049,Sun 7/5,Kuwait,49941,40463,368
1050,Sun 7/5,Kyrgyzstan,7377,2802,88
1051,Sun 7/5,Laos,19,19,0
1052,Sun 7/5,Latvia,1124,1000,30
1053,Sun 7/5,Lebanon,1873,1311,36
1054,Sun 7/5,Lesotho,79,11,0
1055,Sun 7/5,Liberia,874,377,37
1056,Sun 7/5,Libya,1046,261,32
1057,Sun 7/5,Liechtenstein,83,81,1
1058,Sun 7/5,Lithuania,1836,1545,79
1059,Sun 7/5,Luxembourg,4522,4016,110
1060,Sun 7/5,MS Zaandam,9,0,2
1061,Sun 7/5,Madagascar,2941,1108,32
1062,Sun 7/5,Malawi,1613,317,17
1063,Sun 7/5,Malaysia,8663,8465,121
1064,Sun 7/5,Maldives,2468,2049,11
1065,Sun 7/5,Mali,2330,1527,119
1066,Sun 7/5,Malta,672,652,9
1067,Sun 7/5,Marshall Islands,0,0,0
1068,Sun 7/5,Mauritania,4879,1844,130
1069,Sun 7/5,Mauritius,341,330,10
1070,Sun 7/5,Mexico,256848,199914,30639
1071,Sun 7/5,Moldova,17814,10718,585
1072,Sun 7/5,Monaco,108,95,4
1073,Sun 7/5,Mongolia,220,188,0
1074,Sun 7/5,Montenegro,781,315,14
1075,Sun 7/5,Morocco,14215,9725,235
1076,Sun 7/5,Mozambique,987,256,8
1077,Sun 7/5,Namibia,412,25,0
1078,Sun 7/5,Nepal,15784,6547,34
1079,Sun 7/5,Netherlands,50834,187,6146
1080,Sun 7/5,New Zealand,1534,1490,22
1081,Sun 7/5,Nicaragua,2519,1238,83
1082,Sun 7/5,Niger,1088,965,68
1083,Sun 7/5,Nigeria,28711,11665,645
1084,Sun 7/5,North Macedonia,7046,3027,341
1085,Sun 7/5,Norway,8930,8138,251
1086,Sun 7/5,Oman,46178,27917,213
1087,Sun 7/5,Pakistan,231818,131649,4762
1088,Sun 7/5,Panama,38149,17986,747
1089,Sun 7/5,Papua New Guinea,11,8,0
1090,Sun 7/5,Paraguay,2427,1166,20
1091,Sun 7/5,Peru,302718,193957,10589
1092,Sun 7/5,Philippines,44254,11942,1297
1093,Sun 7/5,Poland,35950,23746,1517
1094,Sun 7/5,Portugal,43897,29017,1614
1095,Sun 7/5,Qatar,99799,92284,128
1096,Sun 7/5,Romania,28973,20026,1750
1097,Sun 7/5,Russia,680283,449995,10145
1098,Sun 7/5,Rwanda,1105,567,3
1099,Sun 7/5,Saint Kitts and Nevis,16,15,0
1100,Sun 7/5,Saint Lucia,22,19,0
1101,Sun 7/5,Saint Vincent and the Grenadines,29,29,0
1102,Sun 7/5,San Marino,698,656,42
1103,Sun 7/5,Sao Tome and Principe,720,268,13
1104,Sun 7/5,Saudi Arabia,209509,145236,1916
1105,Sun 7/5,Senegal,7400,4870,133
1106,Sun 7/5,Serbia,16131,13267,311
1107,Sun 7/5,Seychelles,81,11,0
1108,Sun 7/5,Sierra Leone,1542,1062,62
1109,Sun 7/5,Singapore,44800,40441,26
1110,Sun 7/5,Slovakia,1764,1466,28
1111,Sun 7/5,Slovenia,1700,1384,111
1112,Sun 7/5,Solomon Islands,0,0,0
1113,Sun 7/5,Somalia,2997,1014,92
1114,Sun 7/5,South Africa,196750,93315,3199
1115,Sun 7/5,South Sudan,2021,333,38
1116,Sun 7/5,Spain,250545,150376,28385
1117,Sun 7/5,Sri Lanka,2076,1903,11
1118,Sun 7/5,Sudan,9767,4673,608
1119,Sun 7/5,Suriname,594,292,14
1120,Sun 7/5,Sweden,70681,0,5578
1121,Sun 7/5,Switzerland,32268,29300,1965
1122,Sun 7/5,Syria,358,126,13
1123,Sun 7/5,Taiwan*,449,438,7
1124,Sun 7/5,Tajikistan,6213,4858,53
1125,Sun 7/5,Tanzania,509,183,21
1126,Sun 7/5,Thailand,3190,3071,58
1127,Sun 7/5,Timor-Leste,24,24,0
1128,Sun 7/5,Togo,680,447,15
1129,Sun 7/5,Trinidad and Tobago,133,115,8
1130,Sun 7/5,Tunisia,1188,1048,50
1131,Sun 7/5,Turkey,205758,180680,5225
1132,Sun 7/5,US,2882973,906763,130416
1133,Sun 7/5,Uganda,939,891,0
1134,Sun 7/5,Ukraine,49468,22131,1265
1135,Sun 7/5,United Arab Emirates,51540,40297,323
1136,Sun 7/5,United Kingdom,286931,1375,40717
1137,Sun 7/5,Uruguay,956,849,28
1138,Sun 7/5,Uzbekistan,10020,6584,34
1139,Sun 7/5,Vanuatu,0,0,0
1140,Sun 7/5,Venezuela,7169,2100,65
1141,Sun 7/5,Vietnam,355,340,0
1142,Sun 7/5,West Bank and Gaza,4277,491,16
1143,Sun 7/5,Western Sahara,10,8,1
1144,Sun 7/5,Yemen,1265,552,338
1145,Sun 7/5,Zambia,1632,1348,30
1146,Sun 7/5,Zimbabwe,716,181,8
1147,Sun 7/12,Afghanistan,34451,21216,1010
1148,Sun 7/12,Albania,3454,1946,93
1149,Sun 7/12,Algeria,19195,13743,1011
1150,Sun 7/12,Andorra,855,803,52
1151,Sun 7/12,Angola,506,118,26
1152,Sun 7/12,Antigua and Barbuda,74,57,3
1153,Sun 7/12,Argentina,100166,42694,1845
1154,Sun 7/12,Armenia,31969,19633,565
1155,Sun 7/12,Australia,9980,7769,108
1156,Sun 7/12,Austria,18897,16952,708
1157,Sun 7/12,Azerbaijan,24041,15093,306
1158,Sun 7/12,Bahamas,111,89,11
1159,Sun 7/12,Bahrain,32941,28425,108
1160,Sun 7/12,Bangladesh,183795,93614,2352
1161,Sun 7/12,Barbados,103,90,7
1162,Sun 7/12,Belarus,64932,55380,464
1163,Sun 7/12,Belgium,62707,17196,9782
1164,Sun 7/12,Belize,37,20,2
1165,Sun 7/12,Benin,1378,557,26
1166,Sun 7/12,Bhutan,84,76,0
1167,Sun 7/12,Bolivia,48187,14843,1807
1168,Sun 7/12,Bosnia and Herzegovina,6877,3115,221
1169,Sun 7/12,Botswana,399,38,1
1170,Sun 7/12,Brazil,1864681,1264843,72100
1171,Sun 7/12,Brunei,141,138,3
1172,Sun 7/12,Bulgaria,7252,3319,268
1173,Sun 7/12,Burkina Faso,1036,869,53
1174,Sun 7/12,Burma,331,261,6
1175,Sun 7/12,Burundi,191,118,1
1176,Sun 7/12,Cabo Verde,1623,748,19
1177,Sun 7/12,Cambodia,156,133,0
1178,Sun 7/12,Cameroon,15173,11928,359
1179,Sun 7/12,Canada,109348,72954,8829
1180,Sun 7/12,Central African Republic,4288,1145,53
1181,Sun 7/12,Chad,880,790,75
1182,Sun 7/12,Chile,315041,283902,6979
1183,Sun 7/12,China,85117,79907,4641
1184,Sun 7/12,Colombia,150445,61186,5307
1185,Sun 7/12,Comoros,317,296,7
1186,Sun 7/12,Congo (Brazzaville),2028,589,47
1187,Sun 7/12,Congo (Kinshasa),8033,3615,189
