id,Date,State,Total Confirmed Cases,Total Deaths
1933,Wed 9/30,Delaware,20613,636
1934,Wed 9/30,District of Columbia,15326,627
1935,Wed 9/30,Florida,706508,14316
1936,Wed 9/30,Georgia,301485,6861
1937,Wed 9/30,Guam,3457,50
1938,Wed 9/30,Hawaii,12555,135
1939,Wed 9/30,Idaho,42549,469
1940,Wed 9/30,Illinois,296935,8935
1941,Wed 9/30,Indiana,122295,3632
1942,Wed 9/30,Iowa,89248,1358
1943,Wed 9/30,Kansas,60957,678
1944,Wed 9/30,Kentucky,72830,1208
1945,Wed 9/30,Louisiana,167458,5511
1946,Wed 9/30,Maine,5391,141
1947,Wed 9/30,Maryland,125217,3949
1948,Wed 9/30,Massachusetts,132116,9456
1949,Wed 9/30,Michigan,138074,7084
1950,Wed 9/30,Minnesota,99187,2089
1951,Wed 9/30,Mississippi,98190,2969
1952,Wed 9/30,Missouri,130065,2157
1953,Wed 9/30,Montana,13179,180
1954,Wed 9/30,Nebraska,45564,493
1955,Wed 9/30,Nevada,80084,1600
1956,Wed 9/30,New Hampshire,8266,439
1957,Wed 9/30,New Jersey,207062,16122
1958,Wed 9/30,New Mexico,29435,877
1959,Wed 9/30,New York,463369,32757
1960,Wed 9/30,North Carolina,211004,3565
1961,Wed 9/30,North Dakota,21849,250
1962,Wed 9/30,Northern Mariana Islands,70,2
1963,Wed 9/30,Ohio,153987,4804
1964,Wed 9/30,Oklahoma,87199,1031
1965,Wed 9/30,Oregon,33554,560
1966,Wed 9/30,Pennsylvania,164135,8216
1967,Wed 9/30,Puerto Rico,48755,661
1968,Wed 9/30,Rhode Island,24748,1114
1969,Wed 9/30,South Carolina,147942,3378
1970,Wed 9/30,South Dakota,22389,223
1971,Wed 9/30,Tennessee,193357,2429
1972,Wed 9/30,Texas,784027,16102
1973,Wed 9/30,Utah,73053,460
1974,Wed 9/30,Vermont,1752,58
1975,Wed 9/30,Virgin Islands,1318,20
1976,Wed 9/30,Virginia,148271,3208
1977,Wed 9/30,Washington,91560,2222
1978,Wed 9/30,West Virginia,15848,350
1979,Wed 9/30,Wisconsin,129172,1338
1980,Wed 9/30,Wyoming,5948,50
1981,Thu 10/1,Alabama,155744,2548
1982,Thu 10/1,Alaska,8838,53
1983,Thu 10/1,Arizona,219214,5674
1984,Thu 10/1,Arkansas,84821,1384
1985,Thu 10/1,California,824306,15989
1986,Thu 10/1,Colorado,71723,2064
1987,Thu 10/1,Connecticut,57742,4511
1988,Thu 10/1,Delaware,20787,636
1989,Thu 10/1,District of Columbia,15358,628
1990,Thu 10/1,Florida,709136,14443
1991,Thu 10/1,Georgia,303010,6903
1992,Thu 10/1,Guam,3519,50
1993,Thu 10/1,Hawaii,12660,138
1994,Thu 10/1,Idaho,42915,473
1995,Thu 10/1,Illinois,299111,8956
1996,Thu 10/1,Indiana,123459,3645
1997,Thu 10/1,Iowa,90483,1366
1998,Thu 10/1,Kansas,61103,678
1999,Thu 10/1,Kentucky,73619,1225
2000,Thu 10/1,Louisiana,168009,5519
2001,Thu 10/1,Maine,5431,142
2002,Thu 10/1,Maryland,125997,3949
2003,Thu 10/1,Massachusetts,132870,9480
2004,Thu 10/1,Michigan,139064,7103
2005,Thu 10/1,Minnesota,100253,2102
2006,Thu 10/1,Mississippi,98886,2979
2007,Thu 10/1,Missouri,131778,2184
2008,Thu 10/1,Montana,13626,181
2009,Thu 10/1,Nebraska,46185,497
2010,Thu 10/1,Nevada,80507,1603
2011,Thu 10/1,New Hampshire,8317,441
2012,Thu 10/1,New Jersey,207676,16127
2013,Thu 10/1,New Mexico,29661,882
2014,Thu 10/1,New York,464752,32768
2015,Thu 10/1,North Carolina,213218,3601
2016,Thu 10/1,North Dakota,22221,259
2017,Thu 10/1,Northern Mariana Islands,70,2
2018,Thu 10/1,Ohio,155314,4817
2019,Thu 10/1,Oklahoma,88369,1035
2020,Thu 10/1,Oregon,33865,561
2021,Thu 10/1,Pennsylvania,165078,8234
2022,Thu 10/1,Puerto Rico,49067,665
2023,Thu 10/1,Rhode Island,24914,1117
2024,Thu 10/1,South Carolina,148323,3400
2025,Thu 10/1,South Dakota,23136,236
2026,Thu 10/1,Tennessee,194601,2473
2027,Thu 10/1,Texas,788066,16220
2028,Thu 10/1,Utah,74099,460
2029,Thu 10/1,Vermont,1755,58
2030,Thu 10/1,Virgin Islands,1326,20
2031,Thu 10/1,Virginia,148721,3228
2032,Thu 10/1,Washington,92166,2227
2033,Thu 10/1,West Virginia,16024,354
2034,Thu 10/1,Wisconsin,132176,1358
2035,Thu 10/1,Wyoming,6083,53
2036,Fri 10/2,Alabama,156698,2550
2037,Fri 10/2,Alaska,8964,53
2038,Fri 10/2,Arizona,219778,5693
2039,Fri 10/2,Arkansas,85779,1391
2040,Fri 10/2,California,828364,16074
2041,Fri 10/2,Colorado,72454,2069
2042,Fri 10/2,Connecticut,58297,4513
2043,Fri 10/2,Delaware,20937,642
2044,Fri 10/2,District of Columbia,15423,629
2045,Fri 10/2,Florida,711796,14553
2046,Fri 10/2,Georgia,304406,6945
2047,Fri 10/2,Guam,3586,51
2048,Fri 10/2,Hawaii,12754,141
2049,Fri 10/2,Idaho,43528,478
2050,Fri 10/2,Illinois,301540,9007
2051,Fri 10/2,Indiana,124959,3656
2052,Fri 10/2,Iowa,91483,1377
2053,Fri 10/2,Kansas,62424,699
2054,Fri 10/2,Kentucky,74566,1232
2055,Fri 10/2,Louisiana,168826,5545
2056,Fri 10/2,Maine,5468,142
2057,Fri 10/2,Maryland,126711,3950
2058,Fri 10/2,Massachusetts,133631,9490
2059,Fri 10/2,Michigan,140057,7110
2060,Fri 10/2,Minnesota,101419,2112
2061,Fri 10/2,Mississippi,99558,2999
2062,Fri 10/2,Missouri,133725,2207
2063,Fri 10/2,Montana,14044,186
2064,Fri 10/2,Nebraska,46977,498
2065,Fri 10/2,Nevada,81285,1611
2066,Fri 10/2,New Hampshire,8534,442
2067,Fri 10/2,New Jersey,208416,16131
2068,Fri 10/2,New Mexico,30000,887
2069,Fri 10/2,New York,466353,32789
2070,Fri 10/2,North Carolina,215035,3628
2071,Fri 10/2,North Dakota,22697,267
2072,Fri 10/2,Northern Mariana Islands,70,2
2073,Fri 10/2,Ohio,156809,4905
2074,Fri 10/2,Oklahoma,89559,1044
2075,Fri 10/2,Oregon,34180,566
2076,Fri 10/2,Pennsylvania,166270,8254
2077,Fri 10/2,Puerto Rico,49747,673
2078,Fri 10/2,Rhode Island,25076,1118
2079,Fri 10/2,South Carolina,149185,3409
2080,Fri 10/2,South Dakota,23522,237
2081,Fri 10/2,Tennessee,195680,2489
2082,Fri 10/2,Texas,793962,16307
2083,Fri 10/2,Utah,75175,474
2084,Fri 10/2,Vermont,1768,58
2085,Fri 10/2,Virgin Islands,1326,20
2086,Fri 10/2,Virginia,149687,3250
2087,Fri 10/2,Washington,92727,2239
2088,Fri 10/2,West Virginia,16307,355
2089,Fri 10/2,Wisconsin,134996,1364
2090,Fri 10/2,Wyoming,6214,53
2091,Sat 10/3,Alabama,158380,2558
2092,Sat 10/3,Alaska,9111,54
2093,Sat 10/3,Arizona,220403,5705
2094,Sat 10/3,Arkansas,86525,1407
2095,Sat 10/3,California,831494,16122
2096,Sat 10/3,Colorado,72929,2071
2097,Sat 10/3,Connecticut,58297,4513
2098,Sat 10/3,Delaware,21125,645
2099,Sat 10/3,District of Columbia,15473,629
2100,Sat 10/3,Florida,714583,14627
2101,Sat 10/3,Georgia,305941,6972
2102,Sat 10/3,Guam,3668,52
2103,Sat 10/3,Hawaii,12887,152
2104,Sat 10/3,Idaho,43702,480
2105,Sat 10/3,Illinois,303807,9033
2106,Sat 10/3,Indiana,126414,3669
2107,Sat 10/3,Iowa,92302,1381
2108,Sat 10/3,Kansas,62446,698
2109,Sat 10/3,Kentucky,75576,1239
2110,Sat 10/3,Louisiana,168826,5545
2111,Sat 10/3,Maine,5486,142
2112,Sat 10/3,Maryland,127194,3957
2113,Sat 10/3,Massachusetts,134303,9507
2114,Sat 10/3,Michigan,141236,7125
2115,Sat 10/3,Minnesota,102840,2126
2116,Sat 10/3,Mississippi,100167,3011
2117,Sat 10/3,Missouri,134826,2220
2118,Sat 10/3,Montana,14490,186
2119,Sat 10/3,Nebraska,47403,503
2120,Sat 10/3,Nevada,81829,1623
2121,Sat 10/3,New Hampshire,8597,442
2122,Sat 10/3,New Jersey,209363,16135
2123,Sat 10/3,New Mexico,30296,890
2124,Sat 10/3,New York,468081,32794
2125,Sat 10/3,North Carolina,217049,3647
2126,Sat 10/3,North Dakota,23137,274
2127,Sat 10/3,Northern Mariana Islands,70,2
2128,Sat 10/3,Ohio,157966,4925
2129,Sat 10/3,Oklahoma,90748,1051
2130,Sat 10/3,Oregon,34512,572
2131,Sat 10/3,Pennsylvania,166270,8271
2132,Sat 10/3,Puerto Rico,50375,681
2133,Sat 10/3,Rhode Island,25076,1118
2134,Sat 10/3,South Carolina,150891,3442
2135,Sat 10/3,South Dakota,23986,248
2136,Sat 10/3,Tennessee,196870,2534
2137,Sat 10/3,Texas,799411,16440
2138,Sat 10/3,Utah,76231,476
2139,Sat 10/3,Vermont,1778,58
2140,Sat 10/3,Virgin Islands,1327,20
2141,Sat 10/3,Virginia,150803,3270
2142,Sat 10/3,Washington,93160,2238
2143,Sat 10/3,West Virginia,16468,357
2144,Sat 10/3,Wisconsin,138018,1383
2145,Sat 10/3,Wyoming,6365,53
2146,Sun 10/4,Alabama,159169,2558
2147,Sun 10/4,Alaska,9300,54
2148,Sun 10/4,Arizona,220757,5706
2149,Sun 10/4,Arkansas,87013,1425
2150,Sun 10/4,California,834635,16150
2151,Sun 10/4,Colorado,73389,2077
2152,Sun 10/4,Connecticut,58297,4513
2153,Sun 10/4,Delaware,21243,645
2154,Sun 10/4,District of Columbia,15519,631
2155,Sun 10/4,Florida,716451,14670
2156,Sun 10/4,Georgia,306778,6999
2157,Sun 10/4,Guam,3586,53
2158,Sun 10/4,Hawaii,12957,155
2159,Sun 10/4,Idaho,43964,482
2160,Sun 10/4,Illinois,305218,9050
2161,Sun 10/4,Indiana,127501,3674
2162,Sun 10/4,Iowa,92744,1387
2163,Sun 10/4,Kansas,62479,698
2164,Sun 10/4,Kentucky,76086,1242
2165,Sun 10/4,Louisiana,169719,5577
2166,Sun 10/4,Maine,5519,142
2167,Sun 10/4,Maryland,127785,3958
2168,Sun 10/4,Massachusetts,134947,9510
2169,Sun 10/4,Michigan,141287,7125
2170,Sun 10/4,Minnesota,103879,2133
2171,Sun 10/4,Mississippi,100488,3013
2172,Sun 10/4,Missouri,135691,2220
2173,Sun 10/4,Montana,14738,187
2174,Sun 10/4,Nebraska,47807,504
2175,Sun 10/4,Nevada,82134,1623
2176,Sun 10/4,New Hampshire,8645,443
2177,Sun 10/4,New Jersey,209989,16136
2178,Sun 10/4,New Mexico,30477,892
2179,Sun 10/4,New York,469307,32813
2180,Sun 10/4,North Carolina,217641,3653
2181,Sun 10/4,North Dakota,23553,277
2182,Sun 10/4,Northern Mariana Islands,73,2
2183,Sun 10/4,Ohio,158907,4925
2184,Sun 10/4,Oklahoma,91317,1052
2185,Sun 10/4,Oregon,34771,573
2186,Sun 10/4,Pennsylvania,168161,8287
2187,Sun 10/4,Puerto Rico,50675,686
2188,Sun 10/4,Rhode Island,25076,1118
2189,Sun 10/4,South Carolina,151582,3453
2190,Sun 10/4,South Dakota,24418,248
2191,Sun 10/4,Tennessee,198262,2550
2192,Sun 10/4,Texas,802440,16471
2193,Sun 10/4,Utah,77618,478
2194,Sun 10/4,Vermont,1785,58
2195,Sun 10/4,Virgin Islands,1327,20
2196,Sun 10/4,Virginia,151870,3273
2197,Sun 10/4,Washington,93527,2238
2198,Sun 10/4,West Virginia,16628,358
2199,Sun 10/4,Wisconsin,139941,1388
2200,Sun 10/4,Wyoming,6504,53
2201,Mon 10/5,Alabama,159713,2559
2202,Mon 10/5,Alaska,9511,54
2203,Mon 10/5,Arizona,221091,5707
2204,Mon 10/5,Arkansas,87430,1447
2205,Mon 10/5,California,837720,16179
2206,Mon 10/5,Colorado,74029,2085
2207,Mon 10/5,Connecticut,59120,4517
2208,Mon 10/5,Delaware,21363,645
2209,Mon 10/5,District of Columbia,15547,631
2210,Mon 10/5,Florida,717866,14711
2211,Mon 10/5,Georgia,328127,7028
2212,Mon 10/5,Guam,3722,56
2213,Mon 10/5,Hawaii,13007,156
2214,Mon 10/5,Idaho,44832,487
2215,Mon 10/5,Illinois,307428,9071
2216,Mon 10/5,Indiana,128285,3681
2217,Mon 10/5,Iowa,93261,1399
2218,Mon 10/5,Kansas,63817,706
2219,Mon 10/5,Kentucky,76787,1248
2220,Mon 10/5,Louisiana,169937,5586
2221,Mon 10/5,Maine,5545,142
2222,Mon 10/5,Maryland,128277,3961
2223,Mon 10/5,Massachusetts,135462,9530
2224,Mon 10/5,Michigan,142757,7141
2225,Mon 10/5,Minnesota,104852,2136
2226,Mon 10/5,Mississippi,100703,3013
2227,Mon 10/5,Missouri,137297,2229
2228,Mon 10/5,Montana,15127,190
2229,Mon 10/5,Nebraska,48259,509
2230,Mon 10/5,Nevada,82544,1624
2231,Mon 10/5,New Hampshire,8680,444
2232,Mon 10/5,New Jersey,210500,16138
2233,Mon 10/5,New Mexico,30632,894
2234,Mon 10/5,New York,470244,32827
2235,Mon 10/5,North Carolina,220045,3656
2236,Mon 10/5,North Dakota,23865,280
2237,Mon 10/5,Northern Mariana Islands,75,2
2238,Mon 10/5,Ohio,159964,4931
2239,Mon 10/5,Oklahoma,91982,1055
2240,Mon 10/5,Oregon,35056,574
2241,Mon 10/5,Pennsylvania,169126,8300
2242,Mon 10/5,Puerto Rico,51305,695
2243,Mon 10/5,Rhode Island,25419,1121
2244,Mon 10/5,South Carolina,152159,3456
2245,Mon 10/5,South Dakota,24598,248
2246,Mon 10/5,Tennessee,200603,2570
2247,Mon 10/5,Texas,806505,16519
2248,Mon 10/5,Utah,78733,483
2249,Mon 10/5,Vermont,1817,58
2250,Mon 10/5,Virgin Islands,1322,20
2251,Mon 10/5,Virginia,152557,3276
2252,Mon 10/5,Washington,94202,2253
2253,Mon 10/5,West Virginia,16742,361
2254,Mon 10/5,Wisconsin,141780,1393
2255,Mon 10/5,Wyoming,6629,53
2256,Tue 10/6,Alabama,160477,2580
2257,Tue 10/6,Alaska,9656,54
2258,Tue 10/6,Arizona,221937,5713
2259,Tue 10/6,Arkansas,88071,1469
2260,Tue 10/6,California,840322,16251
2261,Tue 10/6,Colorado,74535,2094
2262,Tue 10/6,Connecticut,59241,4521
2263,Tue 10/6,Delaware,21466,646
2264,Tue 10/6,District of Columbia,15652,631
2265,Tue 10/6,Florida,720117,14766
2266,Tue 10/6,Georgia,329101,7062
2267,Tue 10/6,Guam,3787,56
2268,Tue 10/6,Hawaii,13090,159
2269,Tue 10/6,Idaho,45487,494
2270,Tue 10/6,Illinois,308990,9100
2271,Tue 10/6,Indiana,129281,3711
2272,Tue 10/6,Iowa,93909,1414
2273,Tue 10/6,Kansas,64077,706
2274,Tue 10/6,Kentucky,77741,1255
2275,Tue 10/6,Louisiana,170469,5592
2276,Tue 10/6,Maine,5565,142
2277,Tue 10/6,Maryland,128691,3967
2278,Tue 10/6,Massachusetts,135957,9538
2279,Tue 10/6,Michigan,143901,7163
2280,Tue 10/6,Minnesota,105793,2140
2281,Tue 10/6,Mississippi,101678,3027
2282,Tue 10/6,Missouri,139172,2258
2283,Tue 10/6,Montana,15633,192
2284,Tue 10/6,Nebraska,48757,511
2285,Tue 10/6,Nevada,83036,1630
2286,Tue 10/6,New Hampshire,8731,446
2287,Tue 10/6,New Jersey,211129,16147
2288,Tue 10/6,New Mexico,30947,894
2289,Tue 10/6,New York,471638,32836
2290,Tue 10/6,North Carolina,221438,3691
2291,Tue 10/6,North Dakota,24368,284
2292,Tue 10/6,Northern Mariana Islands,75,2
2293,Tue 10/6,Ohio,161299,4947
2294,Tue 10/6,Oklahoma,93346,1066
2295,Tue 10/6,Oregon,35347,581
2296,Tue 10/6,Pennsylvania,170255,8318
2297,Tue 10/6,Puerto Rico,51737,696
2298,Tue 10/6,Rhode Island,25596,1125
2299,Tue 10/6,South Carolina,152970,3471
2300,Tue 10/6,South Dakota,24876,248
2301,Tue 10/6,Tennessee,202257,2594
2302,Tue 10/6,Texas,811184,16622
2303,Tue 10/6,Utah,79449,489
2304,Tue 10/6,Vermont,1821,58
2305,Tue 10/6,Virgin Islands,1321,20
2306,Tue 10/6,Virginia,153182,3291
2307,Tue 10/6,Washington,94694,2261
2308,Tue 10/6,West Virginia,16936,364
2309,Tue 10/6,Wisconsin,143886,1410
2310,Tue 10/6,Wyoming,6770,53
2311,Wed 10/7,Alabama,161418,2601
2312,Wed 10/7,Alaska,9784,55
2313,Wed 10/7,Arizona,222558,5733
2314,Wed 10/7,Arkansas,88880,1482
2315,Wed 10/7,California,843732,16358
2316,Wed 10/7,Colorado,75410,2097
2317,Wed 10/7,Connecticut,59364,4522
2318,Wed 10/7,Delaware,21550,649
2319,Wed 10/7,District of Columbia,15697,632
2320,Wed 10/7,Florida,722699,14903
2321,Wed 10/7,Georgia,330769,7089
2322,Wed 10/7,Guam,3837,58
2323,Wed 10/7,Hawaii,13196,162
2324,Wed 10/7,Idaho,46233,502
2325,Wed 10/7,Illinois,311614,9138
2326,Wed 10/7,Indiana,130569,3727
2327,Wed 10/7,Iowa,95205,1419
2328,Wed 10/7,Kansas,65131,725
2329,Wed 10/7,Kentucky,78669,1261
2330,Wed 10/7,Louisiana,172625,5604
2331,Wed 10/7,Maine,5604,142
2332,Wed 10/7,Maryland,129158,3973
2333,Wed 10/7,Massachusetts,136492,9557
2334,Wed 10/7,Michigan,145131,7171
2335,Wed 10/7,Minnesota,106704,2154
2336,Wed 10/7,Mississippi,102241,3051
2337,Wed 10/7,Missouri,141262,2334
2338,Wed 10/7,Montana,16194,193
2339,Wed 10/7,Nebraska,49396,516
2340,Wed 10/7,Nevada,83500,1639
2341,Wed 10/7,New Hampshire,8800,448
2342,Wed 10/7,New Jersey,211638,16152
2343,Wed 10/7,New Mexico,31372,896
2344,Wed 10/7,New York,472994,32850
2345,Wed 10/7,North Carolina,223349,3716
2346,Wed 10/7,North Dakota,24861,308
2347,Wed 10/7,Northern Mariana Islands,75,2
2348,Wed 10/7,Ohio,162723,4970
2349,Wed 10/7,Oklahoma,94352,1075
2350,Wed 10/7,Oregon,35646,585
2351,Wed 10/7,Pennsylvania,171550,8347
2352,Wed 10/7,Puerto Rico,51768,705
2353,Wed 10/7,Rhode Island,25776,1126
2354,Wed 10/7,South Carolina,153705,3502
2355,Wed 10/7,South Dakota,25906,258
2356,Wed 10/7,Tennessee,204286,2615
2357,Wed 10/7,Texas,817157,16747
2358,Wed 10/7,Utah,80522,499
2359,Wed 10/7,Vermont,1827,58
2360,Wed 10/7,Virgin Islands,1322,20
2361,Wed 10/7,Virginia,153691,3303
2362,Wed 10/7,Washington,95500,2274
2363,Wed 10/7,West Virginia,17139,369
2364,Wed 10/7,Wisconsin,146376,1427
2365,Wed 10/7,Wyoming,6899,53
2366,Thu 10/8,Alabama,161975,2637
2367,Thu 10/8,Alaska,9919,56
2368,Thu 10/8,Arizona,223407,5743
2369,Thu 10/8,Arkansas,90145,1503
2370,Thu 10/8,California,847384,16425
2371,Thu 10/8,Colorado,76186,2107
2372,Thu 10/8,Connecticut,59748,4527
2373,Thu 10/8,Delaware,21682,651
2374,Thu 10/8,District of Columbia,15765,634
2375,Thu 10/8,Florida,726005,15067
2376,Thu 10/8,Georgia,332142,7125
2377,Thu 10/8,Guam,3903,59
2378,Thu 10/8,Hawaii,13297,163
2379,Thu 10/8,Idaho,46848,504
2380,Thu 10/8,Illinois,314725,9173
2381,Thu 10/8,Indiana,132030,3742
2382,Thu 10/8,Iowa,96749,1433
2383,Thu 10/8,Kansas,65296,741
2384,Thu 10/8,Kentucky,79550,1272
2385,Thu 10/8,Louisiana,173149,5609
2386,Thu 10/8,Maine,5639,142
2387,Thu 10/8,Maryland,129919,3979
2388,Thu 10/8,Massachusetts,136936,9565
2389,Thu 10/8,Michigan,146548,7194
2390,Thu 10/8,Minnesota,107975,2160
2391,Thu 10/8,Mississippi,102819,3074
2392,Thu 10/8,Missouri,142732,2360
2393,Thu 10/8,Montana,16766,197
2394,Thu 10/8,Nebraska,50059,518
2395,Thu 10/8,Nevada,83971,1650
2396,Thu 10/8,New Hampshire,8878,448
2397,Thu 10/8,New Jersey,212936,16161
2398,Thu 10/8,New Mexico,31756,899
2399,Thu 10/8,New York,474829,32859
2400,Thu 10/8,North Carolina,225738,3744
2401,Thu 10/8,North Dakota,25388,314
2402,Thu 10/8,Northern Mariana Islands,75,2
2403,Thu 10/8,Ohio,164262,4983
2404,Thu 10/8,Oklahoma,95564,1085
2405,Thu 10/8,Oregon,36121,596
2406,Thu 10/8,Pennsylvania,172971,8372
2407,Thu 10/8,Puerto Rico,52294,715
2408,Thu 10/8,Rhode Island,26045,1127
2409,Thu 10/8,South Carolina,154755,3514
2410,Thu 10/8,South Dakota,26441,272
2411,Thu 10/8,Tennessee,206265,2676
2412,Thu 10/8,Texas,821715,16853
2413,Thu 10/8,Utah,81975,504
2414,Thu 10/8,Vermont,1838,58
2415,Thu 10/8,Virgin Islands,1324,20
2416,Thu 10/8,Virginia,155535,3328
2417,Thu 10/8,Washington,96227,2280
2418,Thu 10/8,West Virginia,17325,370
2419,Thu 10/8,Wisconsin,149613,1436
2420,Thu 10/8,Wyoming,7092,54
2421,Fri 10/9,Alabama,163465,2653
2422,Fri 10/9,Alaska,10099,56
2423,Fri 10/9,Arizona,224101,5746
2424,Fri 10/9,Arkansas,91312,1530
2425,Fri 10/9,California,851228,16502
2426,Fri 10/9,Colorado,77068,2115
2427,Fri 10/9,Connecticut,60038,4530
2428,Fri 10/9,Delaware,21827,651
2429,Fri 10/9,District of Columbia,15843,634
2430,Fri 10/9,Florida,728913,15185
2431,Fri 10/9,Georgia,333934,7178
2432,Fri 10/9,Guam,3958,59
2433,Fri 10/9,Hawaii,13461,165
2434,Fri 10/9,Idaho,47674,506
2435,Fri 10/9,Illinois,317501,9207
2436,Fri 10/9,Indiana,133864,3761
2437,Fri 10/9,Iowa,98023,1454
2438,Fri 10/9,Kansas,67086,765
2439,Fri 10/9,Kentucky,80633,1283
2440,Fri 10/9,Louisiana,173406,5635
2441,Fri 10/9,Maine,5666,143
2442,Fri 10/9,Maryland,130652,3990
2443,Fri 10/9,Massachusetts,137701,9577
2444,Fri 10/9,Michigan,147880,7202
2445,Fri 10/9,Minnesota,109365,2174
2446,Fri 10/9,Mississippi,103681,3080
2447,Fri 10/9,Missouri,145034,2463
2448,Fri 10/9,Montana,17478,206
2449,Fri 10/9,Nebraska,50168,522
2450,Fri 10/9,Nevada,84785,1658
2451,Fri 10/9,New Hampshire,8970,450
2452,Fri 10/9,New Jersey,213801,16164
2453,Fri 10/9,New Mexico,32241,902
2454,Fri 10/9,New York,476422,32867
2455,Fri 10/9,North Carolina,227756,3768
2456,Fri 10/9,North Dakota,26044,325
2457,Fri 10/9,Northern Mariana Islands,75,2
2458,Fri 10/9,Ohio,166102,4994
2459,Fri 10/9,Oklahoma,97088,1091
2460,Fri 10/9,Oregon,36538,600
2461,Fri 10/9,Pennsylvania,174352,8387
2462,Fri 10/9,Puerto Rico,52892,720
2463,Fri 10/9,Rhode Island,26294,1130
2464,Fri 10/9,South Carolina,155676,3530
2465,Fri 10/9,South Dakota,27215,277
2466,Fri 10/9,Tennessee,207823,2702
2467,Fri 10/9,Texas,826221,16955
2468,Fri 10/9,Utah,83307,508
2469,Fri 10/9,Vermont,1846,58
2470,Fri 10/9,Virgin Islands,1324,20
2471,Fri 10/9,Virginia,156649,3344
2472,Fri 10/9,Washington,96837,2288
2473,Fri 10/9,West Virginia,17707,376
2474,Fri 10/9,Wisconsin,152831,1453
2475,Fri 10/9,Wyoming,7335,54
2476,Sat 10/10,Alabama,164526,2664
2477,Sat 10/10,Alaska,10350,56
2478,Sat 10/10,Arizona,224985,5759
2479,Sat 10/10,Arkansas,92220,1552
2480,Sat 10/10,California,854302,16568
2481,Sat 10/10,Colorado,78047,2121
2482,Sat 10/10,Connecticut,60038,4530
2483,Sat 10/10,Delaware,21998,653
2484,Sat 10/10,District of Columbia,15918,636
2485,Sat 10/10,Florida,728913,15185
2486,Sat 10/10,Georgia,335351,7223
2487,Sat 10/10,Guam,4025,60
2488,Sat 10/10,Hawaii,13532,167
2489,Sat 10/10,Idaho,47927,508
2490,Sat 10/10,Illinois,320283,9235
2491,Sat 10/10,Indiana,135789,3782
2492,Sat 10/10,Iowa,99099,1460
2493,Sat 10/10,Kansas,67193,768
2494,Sat 10/10,Kentucky,81630,1293
2495,Sat 10/10,Louisiana,173406,5635
2496,Sat 10/10,Maine,5696,143
2497,Sat 10/10,Maryland,131169,3995
2498,Sat 10/10,Massachusetts,138340,9587
2499,Sat 10/10,Michigan,149406,7221
2500,Sat 10/10,Minnesota,110881,2184
2501,Sat 10/10,Mississippi,104638,3096
2502,Sat 10/10,Missouri,148199,2483
2503,Sat 10/10,Montana,18118,209
2504,Sat 10/10,Nebraska,51887,525
2505,Sat 10/10,Nevada,85463,1659
2506,Sat 10/10,New Hampshire,9092,455
2507,Sat 10/10,New Jersey,214665,16171
2508,Sat 10/10,New Mexico,32722,907
2509,Sat 10/10,New York,477870,32875
2510,Sat 10/10,North Carolina,229959,3786
2511,Sat 10/10,North Dakota,26632,340
2512,Sat 10/10,Northern Mariana Islands,77,2
2513,Sat 10/10,Ohio,167458,4997
2514,Sat 10/10,Oklahoma,98621,1095
2515,Sat 10/10,Oregon,36925,600
2516,Sat 10/10,Pennsylvania,175804,8421
2517,Sat 10/10,Puerto Rico,53364,728
2518,Sat 10/10,Rhode Island,26294,1130
2519,Sat 10/10,South Carolina,156621,3551
2520,Sat 10/10,South Dakota,27947,286
2521,Sat 10/10,Tennessee,209593,2729
2522,Sat 10/10,Texas,829738,17019
2523,Sat 10/10,Utah,84697,512
2524,Sat 10/10,Vermont,1857,58
2525,Sat 10/10,Virgin Islands,1325,20
2526,Sat 10/10,Virginia,157905,3354
2527,Sat 10/10,Washington,97223,2289
2528,Sat 10/10,West Virginia,17913,381
2529,Sat 10/10,Wisconsin,155752,1470
2530,Sat 10/10,Wyoming,7455,54
2531,Sun 10/11,Alabama,165342,2664
2532,Sun 10/11,Alaska,10608,56
2533,Sun 10/11,Arizona,225575,5759
2534,Sun 10/11,Arkansas,92833,1569
2535,Sun 10/11,California,857076,16581
2536,Sun 10/11,Colorado,78752,2134
2537,Sun 10/11,Connecticut,60038,4530
2538,Sun 10/11,Delaware,22130,654
2539,Sun 10/11,District of Columbia,15984,637
2540,Sun 10/11,Florida,734483,15363
2541,Sun 10/11,Georgia,336586,7246
2542,Sun 10/11,Guam,4047,61
2543,Sun 10/11,Hawaii,13633,168
2544,Sun 10/11,Idaho,48155,508
2545,Sun 10/11,Illinois,322985,9245
2546,Sun 10/11,Indiana,137359,3789
2547,Sun 10/11,Iowa,99941,1462
2548,Sun 10/11,Kansas,67231,769
2549,Sun 10/11,Kentucky,82358,1295
2550,Sun 10/11,Louisiana,174587,5655
2551,Sun 10/11,Maine,5723,143
2552,Sun 10/11,Maryland,131853,3999
2553,Sun 10/11,Massachusetts,138903,9604
2554,Sun 10/11,Michigan,149448,7221
2555,Sun 10/11,Minnesota,112321,2194
2556,Sun 10/11,Mississippi,104932,3101
2557,Sun 10/11,Missouri,148481,2483
2558,Sun 10/11,Montana,18733,210
2559,Sun 10/11,Nebraska,52382,525
2560,Sun 10/11,Nevada,85922,1663
2561,Sun 10/11,New Hampshire,9143,456
2562,Sun 10/11,New Jersey,215416,16174
